380	1496.573985 1486.085308 1468.030324 1441.937747 1408.059593 1372.865773 1695.395976 1681.733631 
378	1496.543031 1485.956910 1467.728421 1441.382770 1407.210162 1372.386030 1695.385390 1682.143859 
376	1496.511657 1485.826713 1467.422170 1440.819905 1406.351312 1372.005093 1695.332949 1682.383291 
374	1496.479856 1485.694680 1467.111487 1440.249013 1405.483100 1371.747549 1695.233729 1682.468726 
372	1496.447618 1485.560776 1466.796286 1439.669953 1404.605606 1371.645781 1695.078423 1682.404649 
370	1496.414937 1485.424967 1466.476478 1439.082582 1403.718939 1371.743409 1694.851478 1682.183866 
368	1496.381805 1485.287214 1466.151973 1438.486756 1402.823238 1372.100806 1694.527636 1681.786216 
366	1496.348212 1485.147480 1465.822680 1437.882325 1401.918676 1372.804310 1694.065415 1681.175012 
364	1496.314151 1485.005728 1465.488503 1437.269143 1401.005467 1373.982507 1693.394359 1680.290098 
362	1496.279612 1484.861917 1465.149344 1436.647058 1400.083872 1375.836976 1692.388485 1679.035268 
360	1496.244587 1484.716006 1464.805107 1436.015915 1399.154203 1378.705458 1690.806446 1677.255506 
358	1496.209066 1484.567956 1464.455688 1435.375561 1398.216830 1383.206265 1688.142478 1674.694819 
356	1496.173042 1484.417722 1464.100982 1434.725839 1397.272195 1390.617018 1683.207841 1670.915695 
354	1496.136502 1484.265262 1463.740884 1434.066590 1396.320815 1404.048875 1672.790772 1665.141391 
352	1496.099438 1484.110531 1463.375285 1433.397656 1395.363301 1432.624039 1647.161613 1655.949747 
350	1496.061840 1483.953482 1463.004071 1432.718875 1394.400363 1500.886656 1584.712038 1640.751191 
348	1496.023698 1483.794069 1462.627128 1432.030086 1393.432839 1602.225964 1514.145773 1615.424852 
346	1495.985000 1483.632244 1462.244339 1431.331126 1392.461702 1658.258200 1511.019035 1576.833729 
344	1495.945737 1483.467957 1461.855583 1430.621834 1391.488090 1678.650689 1552.192300 1532.750462 
342	1495.905897 1483.301158 1461.460735 1429.902046 1390.513335 1686.872543 1599.946393 1503.909052 
340	1495.865469 1483.131795 1461.059672 1429.171600 1389.538990 1690.780819 1634.211895 1501.608712 
338	1495.824441 1482.959813 1460.652261 1428.430333 1388.566876 1692.892517 1654.601735 1521.780930 
336	1495.782801 1482.785158 1460.238369 1427.678086 1387.599129 1694.144938 1666.379537 1554.145614 
334	1495.740536 1482.607776 1459.817862 1426.914700 1386.638261 1694.940101 1673.404995 1587.156287 
332	1495.697636 1482.427605 1459.390599 1426.140019 1385.687237 1695.470869 1677.796708 1613.601100 
330	1495.654087 1482.244590 1458.956437 1425.353889 1384.749566 1695.838179 1680.667628 1632.266179 
328	1495.609875 1482.058666 1458.515228 1424.556163 1383.829423 1696.098553 1682.616294 1644.824448 
326	1495.564987 1481.869773 1458.066823 1423.746694 1382.931798 1696.285326 1683.978061 1653.238346 
324	1495.519410 1481.677847 1457.611068 1422.925346 1382.062696 1696.418901 1684.948866 1658.960311 
322	1495.473129 1481.482820 1457.147805 1422.091987 1381.229383 1696.512025 1685.647449 1662.932626 
320	1495.426130 1481.284627 1456.676871 1421.246497 1380.440729 1696.572621 1686.147783 1665.744536 
318	1495.378397 1481.083196 1456.198101 1420.388761 1379.707658 1696.605353 1686.496605 1667.764165 
316	1495.329916 1480.878456 1455.711326 1419.518681 1379.043759 1696.612456 1686.723162 1669.224167 
314	1495.280671 1480.670332 1455.216369 1418.636171 1378.466148 1696.594105 1686.844703 1670.273435 
312	1495.230646 1480.458751 1454.713055 1417.741162 1377.996677 1696.548436 1686.869439 1671.007737 
310	1495.179824 1480.243634 1454.201199 1416.833603 1377.663709 1696.471207 1686.797883 1671.487791 
308	1495.128187 1480.024900 1453.680614 1415.913465 1377.504766 1696.354983 1686.622877 1671.749854 
306	1495.075720 1479.802468 1453.151109 1414.980750 1377.570628 1696.187591 1686.328331 1671.811625 
304	1495.022404 1479.576251 1452.612488 1414.035481 1377.931933 1695.949205 1685.886272 1671.674989 
302	1494.968221 1479.346164 1452.064550 1413.077724 1378.690286 1695.606792 1685.251238 1671.326240 
300	1494.913151 1479.112117 1451.507089 1412.107580 1379.998078 1695.102847 1684.350026 1670.733783 
298	1494.857176 1478.874017 1450.939896 1411.125198 1382.096388 1694.330908 1683.062632 1669.842699 
296	1494.800274 1478.631769 1450.362753 1410.130781 1385.394395 1693.076987 1681.185419 1668.564592 
294	1494.742427 1478.385277 1449.775444 1409.124592 1390.656895 1690.861326 1678.356471 1666.759668 
292	1494.683613 1478.134437 1449.177742 1408.106969 1399.525617 1686.439374 1673.896292 1664.205167 
290	1494.623811 1477.879148 1448.569417 1407.078334 1416.325231 1675.907306 1666.455474 1660.539425 
288	1494.562997 1477.619301 1447.950237 1406.039202 1455.745582 1644.836501 1653.263350 1655.162887 
286	1494.501149 1477.354789 1447.319961 1404.990206 1554.163583 1567.570674 1629.066933 1647.071028 
284	1494.438245 1477.085494 1446.678345 1403.932109 1647.665919 1533.795732 1588.705699 1634.624749 
282	1494.374258 1476.811303 1446.025142 1402.865830 1678.539864 1575.583377 1544.497114 1615.499269 
280	1494.309167 1476.532095 1445.360097 1401.792469 1688.410344 1623.879286 1527.863454 1587.922249 
278	1494.242943 1476.247744 1444.682956 1400.713344 1692.422654 1653.218184 1545.555204 1555.082354 
276	1494.175560 1475.958123 1443.993454 1399.630024 1694.382478 1668.530351 1580.031916 1528.713684 
274	1494.106994 1475.663100 1443.291326 1398.544382 1695.468195 1676.716531 1612.626983 1520.716460 
272	1494.037214 1475.362540 1442.576306 1397.458649 1696.125204 1681.392628 1635.793844 1532.700692 
270	1493.966191 1475.056300 1441.848119 1396.375492 1696.548910 1684.244172 1650.560135 1557.439960 
268	1493.893899 1474.744239 1441.106490 1395.298097 1696.835082 1686.081026 1659.812010 1584.863419 
266	1493.820303 1474.426204 1440.351142 1394.230285 1697.034772 1687.316613 1665.729924 1608.006353 
264	1493.745376 1474.102043 1439.581797 1393.176652 1697.176996 1688.175226 1669.636898 1624.967056 
262	1493.669082 1473.771595 1438.798175 1392.142749 1697.279055 1688.785209 1672.298162 1636.682300 
260	1493.591391 1473.434699 1437.999996 1391.135320 1697.351609 1689.223258 1674.159230 1644.670383 
258	1493.512266 1473.091181 1437.186981 1390.162595 1697.401312 1689.536685 1675.485795 1650.165261 
256	1493.431674 1472.740871 1436.358855 1389.234705 1697.432243 1689.755176 1676.440628 1654.007759 
254	1493.349576 1472.383585 1435.515344 1388.364217 1697.446693 1689.897216 1677.125728 1656.739511 
252	1493.265937 1472.019136 1434.656180 1387.566876 1697.445559 1689.973655 1677.605776 1658.705268 
250	1493.180717 1471.647335 1433.781106 1386.862638 1697.428499 1689.989643 1677.921439 1660.125434 
248	1493.093876 1471.267979 1432.889868 1386.277139 1697.393870 1689.945485 1678.096949 1661.141888 
246	1493.005373 1470.880865 1431.982231 1385.843844 1697.338425 1689.836663 1678.144288 1661.845880 
244	1492.915165 1470.485780 1431.057972 1385.607270 1697.256675 1689.653058 1678.065142 1662.294745 
242	1492.823209 1470.082504 1430.116887 1385.627998 1697.139700 1689.377061 1677.851150 1662.521729 
240	1492.729459 1469.670811 1429.158796 1385.990767 1696.972882 1688.979988 1677.482491 1662.541381 
238	1492.633869 1469.250467 1428.183547 1386.818197 1696.731504 1688.415477 1676.924365 1662.351834 
236	1492.536390 1468.821228 1427.191021 1388.295428 1696.371565 1687.606998 1676.120327 1661.934495 
234	1492.436972 1468.382846 1426.181143 1390.717730 1695.809005 1686.423267 1674.980211 1661.251025 
232	1492.335563 1467.935061 1425.153884 1394.591609 1694.867240 1684.626796 1673.358237 1660.236785 
230	1492.232111 1467.477608 1424.109275 1400.878821 1693.124331 1681.758336 1671.012232 1658.788978 
228	1492.126561 1467.010209 1423.047415 1411.702938 1689.373356 1676.857511 1667.525610 1656.746002 
226	1492.018854 1466.532581 1421.968487 1433.025889 1679.175401 1667.752567 1662.155804 1653.851936 
224	1491.908935 1466.044427 1420.872773 1488.003987 1642.197917 1649.432493 1653.551724 1649.695958 
222	1491.796739 1465.545443 1419.760670 1611.823514 1567.161647 1613.694678 1639.350328 1643.613485 
220	1491.682205 1465.035316 1418.632716 1674.198163 1588.358407 1569.794732 1616.385503 1634.549674 
218	1491.565268 1464.513720 1417.489616 1688.864341 1637.636274 1561.281335 1584.898315 1620.987546 
216	1491.445860 1463.980321 1416.332269 1693.509613 1664.634577 1590.106081 1557.869626 1601.440109 
214	1491.323913 1463.434771 1415.161816 1695.460552 1677.067942 1623.957377 1553.563465 1576.714194 
212	1491.199352 1462.876713 1413.979678 1696.441462 1683.182742 1647.199221 1572.225465 1553.612594 
210	1491.072104 1462.305779 1412.787622 1696.996962 1686.496577 1660.833970 1599.267966 1543.005396 
208	1490.942091 1461.721589 1411.587827 1697.338698 1688.449282 1668.752932 1622.539499 1549.843270 
206	1490.809232 1461.123753 1410.382972 1697.561814 1689.678273 1673.530247 1638.759712 1569.030233 
204	1490.673445 1460.511865 1409.176349 1697.713882 1690.491831 1676.550677 1649.281649 1591.251356 
202	1490.534643 1459.885510 1407.971998 1697.820657 1691.051070 1678.544311 1656.068150 1610.121809 
200	1490.392739 1459.244262 1406.774886 1697.896960 1691.445743 1679.907767 1660.535136 1623.953235 
198	1490.247637 1458.587683 1405.591127 1697.951698 1691.728450 1680.865638 1663.556831 1633.512543 
196	1490.099243 1457.915320 1404.428274 1697.990382 1691.931206 1681.550328 1665.654696 1640.040049 
194	1489.947455 1457.226714 1403.295699 1698.016442 1692.073943 1682.042563 1667.141735 1644.538069 
192	1489.792173 1456.521394 1402.205101 1698.031942 1692.169077 1682.392727 1668.209484 1647.688352 
190	1489.633287 1455.798875 1401.171184 1698.037974 1692.224030 1682.632472 1668.977549 1649.930090 
188	1489.470686 1455.058668 1400.212589 1698.034854 1692.242591 1682.781209 1669.521619 1651.542926 
186	1489.304254 1454.300272 1399.353202 1698.022164 1692.225582 1682.849721 1669.889478 1652.705524 
184	1489.133871 1453.523181 1398.624008 1697.998690 1692.170991 1682.842040 1670.110193 1653.532544 
