0	0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 
0.125	0.000431240829 0.002035154899 0.003780983038 0.005262052606 0.002691361072 0.004430903522 0.003010675665 0.001969511653 0.001505645467 0.001304680749 0.001274308031 0.001431517326 0.001943287315 0.003396515016 0.005398775291 0.004049805316 0.002642432959 0.002413909397 0.003133016875 0.005382718375 
0.250	0.000862524543 0.004070141815 0.007560792882 0.010520718654 0.005379897406 0.008857117327 0.006018112841 0.003936843930 0.003009558866 0.002607787163 0.002546991163 0.002861094694 0.003883765674 0.006787797771 0.010788796548 0.008092705526 0.005280050440 0.004823091672 0.006259443963 0.010753374510 
0.375	0.001293894027 0.006104792764 0.011338256338 0.015772611585 0.008062784263 0.013273951695 0.009019073038 0.005899817453 0.004510008127 0.003907744907 0.003816424499 0.004286792149 0.005818626119 0.010168616007 0.016161309737 0.012121795521 0.007908036966 0.007222819701 0.009372691477 0.016099906163 
0.500	0.001725434931 0.008138771174 0.015111027925 0.021010969583 0.010734389048 0.017672055479 0.012007099163 0.007854087277 0.006003540561 0.005201416269 0.005079370244 0.005704745067 0.007742274446 0.013528552422 0.021498890144 0.016123334371 0.010516813350 0.009603693973 0.012459661961 0.021398349240 
0.625	0.002157061543 0.010172413314 0.018881453577 0.026242560114 0.013400352797 0.022060793972 0.014988658252 0.009804005251 0.007493614582 0.006491944440 0.006339072195 0.007118825718 0.009660316713 0.016878047927 0.026819004161 0.020111097648 0.013115984662 0.011975141366 0.015533493930 0.026672748029 
0.750	0.002589073597 0.012204540913 0.022641327667 0.031443741824 0.016040996355 0.026407496649 0.017941191552 0.011734392515 0.008968169311 0.007768369893 0.007584222598 0.008515539078 0.011553221362 0.020180737653 0.032060833883 0.024037131994 0.015672128076 0.014304373689 0.018548511178 0.031839549825 
0.875	0.003021256861 0.014235994836 0.026396515898 0.036631437067 0.018670426911 0.030735584434 0.020880872043 0.013656132414 0.010435853840 0.009038553508 0.008822934091 0.009904569791 0.013435009648 0.023462735935 0.037268066443 0.027935893823 0.018209269240 0.016614971753 0.021537580283 0.036958904753 
1.000	0.003453782544 0.016266101410 0.030142332411 0.041792159375 0.021277431464 0.035026442436 0.023794846912 0.015560577582 0.011889797971 0.010296253447 0.010048767764 0.011278235211 0.015294565206 0.026703351329 0.042406104680 0.031780110621 0.020708405905 0.018888301301 0.024474753105 0.041983365946 
1.125	0.003886736046 0.018294522563 0.033876447211 0.046919258550 0.023856533802 0.039270981397 0.026676842958 0.017443510479 0.013326654392 0.011538432580 0.011258595647 0.012632810210 0.017126509457 0.029892594873 0.047458278533 0.035556667592 0.023160425711 0.021115455322 0.027347669580 0.046890407141 
