0	0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 
0.125	0.000034782541 0.000474618655 0.002571750759 0.004814654446 0.006556702674 0.008193882658 0.009769905516 0.011302779373 0.012673907943 0.000206096991 0.000409739259 0.000613188017 0.000827788185 0.001079804917 0.001424478877 0.001990455122 0.003144797541 0.006026665598 0.009342326556 0.006395906505 
0.250	0.000069586055 0.000949345287 0.005143260573 0.009627274457 0.013107668594 0.016375970604 0.019519165680 0.022572862616 0.025300014883 0.000411331571 0.000817756178 0.001223779107 0.001652034033 0.002154927973 0.002842683520 0.003971982999 0.006275205276 0.012025183107 0.018640280367 0.012760886281 
0.375	0.000104431517 0.001424287871 0.007714288499 0.014435825596 0.019647161007 0.024534469127 0.029227135138 0.033777553599 0.037830519820 0.000614841328 0.001222328419 0.001829176343 0.002469195205 0.003220687305 0.004248339693 0.005935656388 0.009376833402 0.017967404438 0.027849488685 0.019064012595 
0.500	0.000139360902 0.001899661864 0.010284349306 0.019236237642 0.026163727670 0.032645879628 0.038852771814 0.044852012426 0.050170885635 0.000814922821 0.001620054202 0.002424251049 0.003272276886 0.004267839564 0.005629062861 0.007863858413 0.012421293237 0.023797814307 0.036882458295 0.025244320867 
0.625	0.000174332249 0.002375251562 0.012853926552 0.024032580143 0.032668831457 0.040733746118 0.048437242098 0.055861355175 0.062416181889 0.001013290181 0.002014356756 0.003014164490 0.004068318820 0.005305688286 0.006997319527 0.009774324756 0.015437168926 0.029572318444 0.045827308549 0.031363220117 
0.750	0.000209492595 0.002851810950 0.015421319991 0.028810613532 0.039122444118 0.048716019790 0.057837411804 0.066579760773 0.074237663783 0.001204024096 0.002393415585 0.003581096547 0.004833018657 0.006302122127 0.008310091044 0.011605870417 0.018325879631 0.035098169703 0.054380307948 0.037209104326 
0.875	0.000244737066 0.003328800960 0.017987739428 0.033580514610 0.045553232544 0.056651588405 0.067156263435 0.077170158152 0.085873262219 0.001391414984 0.002765798963 0.004137965866 0.005583997076 0.007280428430 0.009598582404 0.013402890611 0.021158977613 0.040515315474 0.062762047778 0.042935703447 
1.000	0.000280149790 0.003806652217 0.020552210863 0.038334151064 0.051938372502 0.064493746904 0.076312478915 0.087504539091 0.097137093740 0.001572119819 0.003124831438 0.004674709706 0.006307532660 0.008222479659 0.010838513451 0.015130859869 0.023880850151 0.045715050269 0.070801268468 0.048423732392 
1.125	0.000315773269 0.004285579386 0.023114238929 0.043067477983 0.058266653432 0.072219872389 0.085267307008 0.097523052324 0.107944124980 0.001744625190 0.003467492451 0.005186778465 0.006997428603 0.009120100937 0.012018953905 0.016774267726 0.026466571492 0.050648770794 0.078421554178 0.053620084157 
