380	5.889913165580551e-09 2.8575073259201574e-08 8.05223917566675e-08 1.802969318736279e-07 3.6314512990768186e-07 8.056111537050166e-07 4.745585101783674e-06 5.174248422290454e-06 
378	1.7925200282430523e-07 6.83891536953001e-07 1.492106391931552e-06 2.82964325561102e-06 6.122937577062912e-06 3.20096648949738e-05 5.219479958346911e-06 2.506828690364054e-06 
376	3.680337810108346e-07 1.4103124398292929e-06 3.096742115481716e-06 5.9107701110793084e-06 1.2835365370455011e-05 6.850181502328466e-05 6.499417602475436e-06 5.823355791788426e-06 
374	5.60546591262325e-07 2.1510334690346568e-06 4.734238592182121e-06 9.065496190339056e-06 1.9786942885475887e-05 0.00010942889542788349 8.686807687603312e-06 6.427087325308851e-06 
372	7.568829316595307e-07 2.906410808744578e-06 6.405478116494657e-06 1.2296321566082083e-05 2.699116420921735e-05 0.00015577491012927795 1.1970745439941705e-05 4.159632820668431e-06 
370	9.571377190470536e-07 3.6768112037914754e-06 8.111373438362045e-06 1.5605861068866258e-05 3.446261938910143e-05 0.0002088632307758143 1.666714941298579e-05 1.3529473451274443e-06 
368	1.1614095645474137e-06 4.462612708884807e-06 9.852868587712092e-06 1.8996852416190777e-05 4.2217109261530344e-05 0.00027052430636088974 2.3291777134934988e-05 1.0078603077397353e-05 
366	1.3697995154531627e-06 5.2642048958309885e-06 1.1630940544559257e-05 2.24721629695454e-05 5.0271778798708954e-05 0.00034337746778046894 3.269853962752651e-05 2.3153162143591746e-05 
364	1.5824118267875636e-06 6.081989434655439e-06 1.3446600422138593e-05 2.6034798539950376e-05 5.8645268081985225e-05 0.0004313312220809066 4.635351869492028e-05 4.172670999486772e-05 
362	1.7993540008961753e-06 6.916380477274969e-06 1.530089537577942e-05 2.96879114333097e-05 6.735788649448086e-05 0.0005405339564559325 6.691429043149578e-05 6.779871897477818e-05 
360	2.0207367767061705e-06 7.767805093975603e-06 1.7194909617469022e-05 3.34348098789275e-05 7.643181177464687e-05 0.0006813413594827191 9.956197593151413e-05 0.00010462786687080948 
358	2.246674356746719e-06 8.636703747893026e-06 1.912976646387881e-05 3.727896821855483e-05 8.589131879648789e-05 0.0008728532987441656 0.00015540255157438918 0.00015766321322518994 
356	2.4772844169520483e-06 9.523530858110209e-06 2.110663010911579e-05 4.122403756053359e-05 9.576304476078892e-05 0.0011549041076539999 0.0002613377572924821 0.00023636129701334023 
354	2.7126883593852603e-06 1.0428755266451457e-05 2.312670737796945e-05 4.5273857785654205e-05 0.00010607629553146706 0.00162511092375629 0.0004930172422193279 0.0003578290537382872 
352	2.9530113817229033e-06 1.1352860847149773e-05 2.5191249373743497e-05 4.943247001803769e-05 0.00011686340352310207 0.0025617042302109954 0.0010897360209593183 0.0005541086862201538 
350	3.1983826521965814e-06 1.2296347002221532e-05 2.7301554239339124e-05 5.370413041082931e-05 0.00012816014620425621 0.004539027766162632 0.0025561168998664923 0.0008850862752564157 
348	3.4489353479392686e-06 1.3259729323596287e-05 2.9458968617743168e-05 5.809332532257792e-05 0.00014000623733741556 0.006753430974693374 0.003975377808889829 0.001448318310186961 
346	3.7048069993260206e-06 1.4243540192076065e-05 3.1664890583636575e-05 6.260478738505927e-05 0.0001524459080612814 0.007729795650673253 0.003773951020544456 0.002316311333449239 
344	3.966139422514802e-06 1.52483294407516e-05 3.392077167186379e-05 6.724351333688024e-05 0.00016552859698863452 0.008072555028294777 0.002716059012574758 0.0032881906321319074 
342	4.2330791309851125e-06 1.627466502288697e-05 3.6228119528825395e-05 7.201478296221303e-05 0.0001793097741888773 0.008213299991181554 0.0016829372858568321 0.003861955348619339 
340	4.5057772603660286e-06 1.7323133745817708e-05 3.858850084760795e-05 7.692418047355145e-05 0.00019385193168426157 0.008281745128638576 0.001009322382050042 0.003793124586436271 
338	4.7843899499828565e-06 1.8394342024631606e-05 4.100354392702405e-05 8.19776176252908e-05 0.00020922578203628057 0.008319375456182438 0.0006250303270175274 0.0032190085275790314 
336	5.069078404149893e-06 1.948891665387235e-05 4.347494213336565e-05 8.71813582671442e-05 0.00022551171723688925 0.00834195497383683 0.000405589772947523 0.0024273173569580586 
334	5.360009162646378e-06 2.060750559131093e-05 4.6004456990854116e-05 9.254204639173194e-05 0.00024280160113814554 0.008356389914571098 0.00027482840771470013 0.001690624802777154 
332	5.657354223299606e-06 2.1750778940321726e-05 4.859392168775157e-05 9.806673644036921e-05 0.0002612009852621993 0.008366050072754193 0.00019299952973376154 0.0011361478167487367 
330	5.961291392986388e-06 2.2919429667326612e-05 5.124524456060727e-05 0.00010376292625025164 0.00028083187620616816 0.00837272389705209 0.0001394666317457909 0.0007590659793642289 
328	6.272004324832999e-06 2.411417477852586e-05 5.3960413286072105e-05 0.00010963859408080668 0.0003018362229430872 0.008377424768347104 0.00010316137007783453 0.000510345290187055 
326	6.589682964626846e-06 2.533575603048396e-05 5.67414989619007e-05 0.00011570223877676939 0.00032438035610992804 0.008380756400547749 7.787580500255424e-05 0.0003454594836615868 
324	6.9145235864048625e-06 2.6584941223583344e-05 5.9590660415279426e-05 0.00012196292480425863 0.0003486607075062819 0.008383091533087892 5.9971100600005606e-05 0.00023407039077596588 
322	7.246729207978777e-06 2.786252518954333e-05 6.251014951190176e-05 0.00012843033173045654 0.00037491126597677166 0.008384664728492428 4.7232639413414514e-05 0.00015718628861358284 
320	7.58650978846343e-06 2.9169330888838073e-05 6.550231505117083e-05 0.00013511480922880328 0.0004034134369217859 0.00838562267665819 3.827451225175365e-05 0.00010312755307976842 
318	7.934082496304024e-06 3.050621070211799e-05 6.856960940005054e-05 0.0001420274381244279 0.0004345092761743012 0.008386051970722347 3.221742088283106e-05 6.465371783184803e-05 
316	8.289672027611205e-06 3.1874047638357506e-05 7.171459357210495e-05 0.00014918009890819642 0.0004686195605220745 0.00838599390872933 2.8509232844515398e-05 3.720238743845547e-05 
314	8.65351092374959e-06 3.327375666285432e-05 7.493994316614276e-05 0.00015658554798885928 0.0005062689380317814 0.008385450867141625 2.682412448924339e-05 1.7855113087797608e-05 
312	9.025839862491918e-06 3.4706286117443244e-05 7.824845599397354e-05 0.00016425750302764258 0.0005481216961432553 0.008384386004141736 2.700829232524827e-05 4.739686618563065e-06 
310	9.406908013080064e-06 3.61726192207294e-05 8.164305762774126e-05 0.00017221073853196804 0.0005950338999959157 0.008382716058364388 2.9056573653456573e-05 3.3954164527208057e-06 
308	9.796973374778014e-06 3.767377549751793e-05 8.512681023282933e-05 0.00018046119432772333 0.0006481315840150696 0.008380294795321165 3.311391556544905e-05 7.168967995578092e-06 
306	1.019630315549994e-05 3.921081258717277e-05 8.870292021792629e-05 0.0001890260967245983 0.000708931956923117 0.00837688126578128 3.9502642829629116e-05 6.988681598909655e-06 
304	1.0605174165291217e-05 4.0784827706616416e-05 9.237474646148532e-05 0.00019792409701063028 0.0007795387666150186 0.0083720801787216 4.878421916006381e-05 2.8829945104542027e-06 
302	1.1023873179498176e-05 4.239695973213374e-05 9.614581049470085e-05 0.00020717542748772543 0.0008629722883317019 0.008365226569980965 6.187611957220347e-05 5.440833313902274e-06 
300	1.145269741740119e-05 4.404839093720151e-05 0.00010001980607950517 0.0002168020800632877 0.000963759516797902 0.008355149878836053 8.026693993139362e-05 1.860576912421118e-05 
298	1.1891954981679854e-05 4.5740348924520305e-05 0.0001040006098567662 0.00022682800949614616 0.001089067962147497 0.008339652879561616 0.00010642040750679212 3.774572378238983e-05 
296	1.2341965277515853e-05 4.7474109001189686e-05 0.00010809229348798878 0.0002372793668126048 0.001251093137929335 0.008314241220808554 0.0001445659382049591 6.468032222393629e-05 
294	1.2803059545935558e-05 4.9250996183345535e-05 0.00011229913586916037 0.00024818476822276685 0.001472735104518131 0.008268606108770121 0.00020232815542193844 0.00010231535717280264 
292	1.3275581383170956e-05 5.1072387710334664e-05 0.00011662563688675957 0.0002595756048361171 0.0018035029284758047 0.008175157382110693 0.00029427583313903344 0.00015533172394118937 
290	1.3759887242464673e-05 5.2939715262015824e-05 0.0001210765321771311 0.00027148640225402245 0.0023746112759858245 0.007943514868407692 0.0004499765246462853 0.00023142890632199935 
288	1.425634703603992e-05 5.48544679854681e-05 0.00012565680910375175 0.00028395523954827045 0.003615260306984033 0.007224636796494867 0.0007317218994487348 0.00034357308548498575 
286	1.476534473781251e-05 5.68181949475065e-05 0.00013037172331099977 0.0002970242383415318 0.006183360536262347 0.005510314318188009 0.0012603878419263962 0.0005139053920359997 
284	1.5287278950348966e-05 5.883250853069813e-05 0.00013522681847073353 0.00031074013902196185 0.007957378341057168 0.005083250437090483 0.002150460631624083 0.0007793820233133672 
282	1.582256367842698e-05 6.089908677224998e-05 0.0001402279461056048 0.00032515498009714664 0.008474871748160556 0.006156414441492041 0.003083541743910372 0.0011937756382409887 
