30	1.0747657e-010	-1	-1	-1	-1
32	1.1296547e-010	-1	-1	-1	-1
34	1.7936792e-010	-1	-1	-1	-1
36	2.3313876e-010	-1	-1	-1	-1
38	2.424423e-010	-1	-1	-1	-1
40	2.5023139e-010	-1	-1	-1	-1
42	2.5529533e-010	-1	-1	-1	-1
44	2.4317683e-010	-1	-1	-1	-1
46	2.477225e-010	-1	-1	-1	-1
48	2.3659703e-010	-1	-1	-1	-1
50	2.2794305e-010	-1	-1	-1	-1
52	2.1887752e-010	-1	-1	-1	-1
54	2.0892085e-010	-1	-1	-1	-1
56	2.0878232e-010	2.0497792e-010	-1	-1	-1
58	1.8562298e-010	4.0201018e-010	-1	-1	-1
60	1.7859394e-010	9.3226615e-010	-1	-1	-1
62	1.6418266e-010	1.333274e-009	-1	-1	-1
64	1.4163685e-010	1.2771545e-009	-1	-1	-1
66	1.2656646e-010	1.3207296e-009	-1	-1	-1
68	-1	1.1963648e-009	-1	-1	-1
70	-1	1.1565983e-009	-1	-1	-1
72	-1	1.1019162e-009	-1	-1	-1
74	-1	1.0946826e-009	-1	-1	-1
76	-1	1.0413906e-009	-1	-1	-1
78	-1	1.0925086e-009	-1	-1	-1
80	-1	1.1522872e-009	-1	-1	-1
82	-1	1.2830043e-009	-1	-1	-1
84	-1	1.4485268e-009	-1	-1	-1
86	-1	1.5567931e-009	-1	-1	-1
88	-1	1.5507917e-009	3.7804506e-011	-1	-1
90	-1	1.4852676e-009	1.6554288e-010	-1	-1
92	-1	1.4438682e-009	4.7363109e-010	-1	-1
94	-1	1.2918387e-009	9.2462007e-010	-1	-1
96	-1	1.1894193e-009	1.4128584e-009	-1	-1
98	-1	1.0986497e-009	1.5565269e-009	-1	-1
100	-1	9.7406253e-010	1.9522008e-009	-1	-1
102	-1	8.9140447e-010	2.1554535e-009	-1	-1
104	-1	8.132082e-010	2.0919203e-009	-1	-1
106	-1	7.8318082e-010	1.8823968e-009	-1	-1
108	-1	7.6965863e-010	1.7728745e-009	-1	-1
110	-1	7.5332282e-010	1.6205135e-009	-1	-1
112	-1	7.6521332e-010	1.5459974e-009	-1	-1
114	-1	7.4983977e-010	1.4849421e-009	-1	-1
116	-1	6.9481145e-010	1.4460462e-009	-1	-1
118	-1	6.1459521e-010	1.4732365e-009	-1	-1
120	-1	5.2454847e-010	1.4122151e-009	-1	-1
122	-1	4.6979905e-010	1.4235009e-009	2.4073195e-011	-1
124	-1	4.1680135e-010	1.2286247e-009	8.2178225e-011	-1
126	-1	3.6864146e-010	1.3043318e-009	2.252624e-010	-1
128	-1	3.1716672e-010	1.3837767e-009	4.7177758e-010	-1
130	-1	2.6522433e-010	1.409148e-009	6.2020852e-010	-1
132	-1	2.2830765e-010	1.4651358e-009	9.5505798e-010	-1
134	-1	1.7385093e-010	1.5212768e-009	1.2557713e-009	-1
136	-1	1.1151661e-010	1.4819928e-009	1.3423839e-009	-1
138	-1	6.7400028e-011	1.3805574e-009	1.31353e-009	-1
140	-1	5.1926773e-011	1.2389869e-009	1.1321408e-009	-1
142	-1	4.924606e-011	1.0737268e-009	1.0695333e-009	-1
144	-1	4.9280519e-011	9.7443833e-010	1.1735389e-009	-1
146	-1	5.5336553e-011	9.2852467e-010	1.320443e-009	-1
148	-1	6.0320803e-011	8.4552579e-010	1.498961e-009	-1
