30	2.8035656e-010	-1	-1	-1	-1
32	2.7972415e-010	-1	-1	-1	-1
34	4.9635029e-010	-1	-1	-1	-1
36	7.1200294e-010	-1	-1	-1	-1
38	7.0763975e-010	-1	-1	-1	-1
40	8.5514637e-010	-1	-1	-1	-1
42	1.0153871e-009	-1	-1	-1	-1
44	1.0932607e-009	-1	-1	-1	-1
46	1.2922902e-009	-1	-1	-1	-1
48	1.4123634e-009	-1	-1	-1	-1
50	1.4136976e-009	-1	-1	-1	-1
52	1.3863346e-009	-1	-1	-1	-1
54	1.3146377e-009	-1	-1	-1	-1
56	1.1639717e-009	8.1076262e-010	-1	-1	-1
58	1.0405898e-009	2.6278375e-009	-1	-1	-1
60	9.4320429e-010	3.745082e-009	-1	-1	-1
62	8.4359719e-010	5.4631955e-009	-1	-1	-1
64	6.9687856e-010	5.9158442e-009	-1	-1	-1
66	5.7529467e-010	5.3236589e-009	-1	-1	-1
68	-1	4.6947807e-009	-1	-1	-1
70	-1	4.4219456e-009	-1	-1	-1
72	-1	4.2215442e-009	-1	-1	-1
74	-1	4.1164461e-009	-1	-1	-1
76	-1	4.3767364e-009	-1	-1	-1
78	-1	4.4834392e-009	-1	-1	-1
80	-1	4.3132927e-009	-1	-1	-1
82	-1	4.1904114e-009	-1	-1	-1
84	-1	4.1062595e-009	-1	-1	-1
86	-1	4.1894612e-009	-1	-1	-1
88	-1	4.2752142e-009	4.1261287e-010	-1	-1
90	-1	4.4251377e-009	1.4715738e-009	-1	-1
92	-1	4.5979286e-009	2.4216243e-009	-1	-1
94	-1	4.7582461e-009	5.4970182e-009	-1	-1
96	-1	4.7807191e-009	9.153843e-009	-1	-1
98	-1	4.5096051e-009	1.1527341e-008	-1	-1
100	-1	4.2937457e-009	1.0768271e-008	-1	-1
102	-1	3.8759153e-009	1.0420898e-008	-1	-1
104	-1	3.6872475e-009	9.5478256e-009	-1	-1
106	-1	3.6760674e-009	8.6575225e-009	-1	-1
108	-1	3.6607369e-009	8.1908573e-009	-1	-1
110	-1	3.4020692e-009	7.7331477e-009	-1	-1
112	-1	3.1599843e-009	7.1090921e-009	-1	-1
114	-1	2.8176677e-009	7.1775804e-009	-1	-1
116	-1	2.4808481e-009	7.0615433e-009	-1	-1
118	-1	2.0201596e-009	7.3080923e-009	-1	-1
120	-1	1.7638913e-009	7.2933254e-009	-1	-1
122	-1	1.6191446e-009	7.2161915e-009	1.4504116e-010	-1
124	-1	1.5351074e-009	7.4014724e-009	2.9699934e-010	-1
126	-1	1.532292e-009	7.3347536e-009	8.6759929e-010	-1
128	-1	1.5014941e-009	7.0144608e-009	2.065439e-009	-1
130	-1	1.5460246e-009	7.07105e-009	3.6200043e-009	-1
132	-1	1.6583066e-009	6.9218442e-009	4.2381277e-009	-1
134	-1	1.7596041e-009	6.9375073e-009	5.4865865e-009	-1
136	-1	1.7805131e-009	6.873466e-009	6.4254065e-009	-1
138	-1	1.7813727e-009	6.8042255e-009	6.5100779e-009	-1
140	-1	1.7368936e-009	6.7612353e-009	6.5422003e-009	-1
142	-1	1.666202e-009	6.4762305e-009	6.4201547e-009	-1
144	-1	1.6363268e-009	6.1292757e-009	6.1697653e-009	-1
146	-1	1.6641042e-009	5.6456836e-009	5.7423191e-009	-1
148	-1	1.5995677e-009	5.0944986e-009	4.8767043e-009	-1
150	-1	1.479195e-009	4.3280232e-009	4.1855409e-009	-1
152	-1	1.3719765e-009	3.7596927e-009	3.6813408e-009	-1
154	-1	1.2889919e-009	3.3727898e-009	3.2458535e-009	-1
156	-1	1.2139534e-009	3.0867174e-009	3.1654765e-009	-1
158	-1	1.1400414e-009	2.8584874e-009	3.130843e-009	-1
160	-1	1.035774e-009	2.7479681e-009	3.0663227e-009	-1
162	-1	-1	2.8692943e-009	3.2987677e-009	-1
164	-1	-1	2.9598722e-009	3.5145695e-009	1.601076e-010
166	-1	-1	3.0909324e-009	3.4158611e-009	3.7622214e-010
168	-1	-1	3.1479963e-009	3.438164e-009	5.5516163e-010
170	-1	-1	3.0651006e-009	3.4256767e-009	6.9685013e-010
172	-1	-1	2.9556287e-009	3.2399761e-009	7.9525091e-010
174	-1	-1	2.7868397e-009	3.1800608e-009	8.3785041e-010
176	-1	-1	2.6397187e-009	3.1009226e-009	8.9745248e-010
178	-1	-1	2.6795065e-009	3.2096326e-009	9.1470045e-010
180	-1	-1	2.8416587e-009	3.2793858e-009	9.0019114e-010
182	-1	-1	3.0908797e-009	3.309301e-009	9.5768129e-010
184	-1	-1	3.2210092e-009	3.3876529e-009	1.0490834e-009
186	-1	-1	3.1351072e-009	3.4364187e-009	1.0935739e-009
188	-1	-1	2.8557994e-009	3.590526e-009	1.0930323e-009
190	-1	-1	2.546414e-009	3.6445198e-009	1.1083229e-009
192	-1	-1	2.2437638e-009	3.7284853e-009	1.1287933e-009
194	-1	-1	1.8935807e-009	3.8116103e-009	1.1415432e-009
196	-1	-1	1.6568221e-009	3.8359196e-009	1.1807704e-009
198	-1	-1	1.5788516e-009	3.8639085e-009	1.3032728e-009
200	-1	-1	1.6919524e-009	3.9497956e-009	1.3402945e-009
202	-1	-1	-1	4.0540608e-009	1.4939365e-009
204	-1	-1	-1	4.1196373e-009	1.5408183e-009
206	-1	-1	-1	4.1379234e-009	1.6131838e-009
208	-1	-1	-1	4.1795676e-009	1.6574681e-009
210	-1	-1	-1	4.281363e-009	1.7336677e-009
212	-1	-1	-1	4.3943526e-009	1.7590631e-009
214	-1	-1	-1	4.4596023e-009	1.7842442e-009
216	-1	-1	-1	4.4717638e-009	1.7150861e-009
218	-1	-1	-1	4.3493729e-009	1.7175626e-009
220	-1	-1	-1	4.3478876e-009	1.8337335e-009
222	-1	-1	-1	4.425257e-009	1.8274578e-009
224	-1	-1	-1	4.4562801e-009	1.7511688e-009
226	-1	-1	-1	4.425712e-009	1.6701271e-009
228	-1	-1	-1	4.2039247e-009	1.6568145e-009
230	-1	-1	-1	3.8763192e-009	1.7416855e-009
232	-1	-1	-1	3.6829724e-009	1.6340376e-009
234	-1	-1	-1	3.5751184e-009	1.5195303e-009
236	-1	-1	-1	3.6284142e-009	1.3910327e-009
238	-1	-1	-1	3.7908525e-009	1.396678e-009
240	-1	-1	-1	3.8308037e-009	1.4358316e-009
242	-1	-1	-1	3.5562356e-009	1.4809823e-009
244	-1	-1	-1	3.0687832e-009	1.3949493e-009
246	-1	-1	-1	2.5686009e-009	1.2423666e-009
248	-1	-1	-1	2.1793818e-009	1.2342762e-009
250	-1	-1	-1	2.0424609e-009	1.2870197e-009
252	-1	-1	-1	2.1425725e-009	1.3843309e-009
254	-1	-1	-1	2.3528489e-009	1.3999578e-009
256	-1	-1	-1	2.582401e-009	1.2616067e-009
258	-1	-1	-1	2.7131638e-009	1.0956888e-009
260	-1	-1	-1	2.6914856e-009	1.0015849e-009
262	-1	-1	-1	2.3911238e-009	9.5132332e-010
264	-1	-1	-1	1.9442293e-009	9.870096e-010
266	-1	-1	-1	1.471554e-009	1.025878e-009
268	-1	-1	-1	1.1425605e-009	9.7053235e-010
270	-1	-1	-1	1.0121429e-009	8.1696206e-010
272	-1	-1	-1	1.0476088e-009	6.9168856e-010
274	-1	-1	-1	1.2172514e-009	5.8812208e-010
276	-1	-1	-1	1.4262941e-009	6.0363633e-010
278	-1	-1	-1	1.5673819e-009	6.6584232e-010
280	-1	-1	-1	1.513893e-009	6.7982157e-010
282	-1	-1	-1	1.2891262e-009	5.9309838e-010
284	-1	-1	-1	9.6223625e-010	4.8534216e-010
286	-1	-1	-1	6.3896257e-010	3.229825e-010
288	-1	-1	-1	4.1307724e-010	1.7692766e-010
290	-1	-1	-1	2.6895317e-010	9.536285e-011
292	-1	-1	-1	1.8038308e-010	6.966772e-011
294	-1	-1	-1	1.2170341e-010	5.4085623e-011
296	-1	-1	-1	7.4065649e-011	-1
298	-1	-1	-1	-1	-1
300	-1	-1	-1	-1	-1
