10.009766	-1	-1	-1	-1
10.253906	-1	-1	-1	-1
10.498047	-1	-1	-1	-1
10.742188	-1	-1	-1	-1
10.986328	-1	-1	-1	-1
11.230469	-1	-1	-1	-1
11.474609	-1	-1	-1	-1
11.71875	-1	-1	-1	-1
11.962891	-1	-1	-1	-1
12.207031	-1	-1	-1	-1
12.451172	-1	-1	-1	-1
12.695313	-1	-1	-1	-1
12.939453	-1	-1	-1	-1
13.183594	-1	-1	-1	-1
13.427734	-1	-1	-1	-1
13.671875	-1	-1	-1	-1
13.916016	0.22566942	-1	-1	-1
14.160156	0.21024088	-1	-1	-1
14.404297	0.20248686	-1	-1	-1
14.648438	0.19516634	-1	-1	-1
14.892578	0.18824661	-1	-1	-1
15.136719	0.18169836	-1	-1	-1
15.380859	0.17549479	-1	-1	-1
15.625	0.16961149	-1	-1	-1
15.869141	0.16402609	-1	-1	-1
16.113281	0.16061031	-1	-1	-1
16.357422	0.16039665	-1	-1	-1
16.601563	0.15936777	-1	-1	-1
16.845703	0.15444336	-1	-1	-1
17.089844	0.14974873	-1	-1	-1
17.333984	0.14526953	-1	-1	-1
17.578125	0.14099234	-1	-1	-1
17.822266	0.13919774	-1	-1	-1
18.066406	0.1391848	-1	-1	-1
18.310547	0.13917185	-1	-1	-1
18.554688	0.13915891	-1	-1	-1
18.798828	0.13914597	-1	-1	-1
19.042969	0.13913303	-1	-1	-1
19.287109	0.13912009	-1	-1	-1
19.53125	0.13910714	-1	-1	-1
19.775391	0.1390942	-1	-1	-1
20.019531	0.13908126	-1	-1	-1
20.263672	0.13906832	-1	-1	-1
20.507813	0.13905538	-1	-1	-1
20.751953	0.13904243	-1	-1	-1
20.996094	0.13902949	-1	-1	-1
21.240234	0.13901655	-1	-1	-1
21.484375	0.13900361	-1	-1	-1
21.728516	0.13899067	-1	-1	-1
21.972656	0.13897772	-1	-1	-1
22.216797	0.13896478	-1	-1	-1
22.460938	0.13895184	-1	-1	-1
22.705078	0.1389389	-1	-1	-1
22.949219	0.13892596	-1	-1	-1
23.193359	0.13891301	-1	-1	-1
23.4375	0.13890007	-1	-1	-1
23.681641	0.13888713	0.40420759	-1	-1
23.925781	0.13887419	0.4013329	-1	-1
24.169922	0.13886125	0.39842534	-1	-1
24.414063	0.1388483	0.38898604	-1	-1
24.658203	0.13883536	0.37989685	-1	-1
24.902344	0.13882242	0.37113967	-1	-1
25.146484	0.13880948	0.36269756	-1	-1
25.390625	0.13879653	0.3545551	-1	-1
25.634766	0.13878359	0.3466975	-1	-1
25.878906	0.13877065	0.33911128	-1	-1
26.123047	0.13750255	0.33766362	-1	-1
26.367188	0.13480491	0.3355706	-1	-1
26.611328	0.13218758	0.32846181	-1	-1
26.855469	0.12964712	0.321587	-1	-1
27.099609	0.12718085	0.31493591	-1	-1
27.34375	0.12478554	0.30849823	-1	-1
27.587891	0.12213877	0.30226471	-1	-1
27.832031	0.11727884	0.29984123	-1	-1
28.076172	0.1172531	0.29947328	-1	-1
28.320313	0.11072625	0.29392895	-1	-1
28.564453	0.10874405	0.28822704	-1	-1
28.808594	0.10681556	0.28269639	-1	-1
29.052734	0.10493877	0.27956603	-1	-1
29.296875	0.10311173	0.27922143	-1	-1
29.541016	0.10133252	0.27552855	-1	-1
29.785156	0.099599949	0.27044181	-1	-1
30.029297	0.097911903	0.26549997	-1	-1
30.273438	0.096267202	0.26069753	-1	-1
30.517578	0.0946639	0.25602924	-1	-1
30.761719	0.09310119	0.25148994	-1	-1
31.005859	0.091577373	0.250949	-1	-1
31.25	0.090091109	0.25028456	-1	-1
31.494141	0.088641207	0.24596033	-1	-1
31.738281	0.087226498	0.24175143	-1	-1
31.982422	0.08584583	0.23765327	-1	-1
32.226563	0.08449807	0.23366207	-1	-1
32.470703	0.080586873	0.22977409	-1	-1
32.714844	0.081110147	0.22598566	-1	-1
32.958984	0.07797703	0.22348879	-1	-1
33.203125	0.075877965	0.22321013	-1	-1
33.447266	0.074735111	0.22166269	-1	-1
33.691406	0.073618383	0.21812561	-1	-1
33.935547	0.072526461	0.21467571	-1	-1
34.179688	0.070512876	0.21130938	-1	-1
34.423828	0.068639419	0.20802399	-1	-1
34.667969	0.067103357	0.20481702	-1	-1
34.912109	0.06529719	0.20351024	-1	-1
35.15625	0.06436586	0.20325568	-1	-1
35.400391	0.06345454	0.20140131	-1	-1
35.644531	0.062562654	0.19838976	-1	-1
35.888672	0.060408167	0.19544747	-1	-1
36.132813	0.058722284	0.19257199	-1	-1
36.376953	0.057838839	0.18976117	-1	-1
36.621094	0.058314962	0.1870133	-1	-1
36.865234	0.055683112	0.18432637	-1	-1
37.109375	0.054933732	0.18169836	-1	-1
37.353516	0.054199834	0.17912762	-1	-1
37.597656	0.053480297	0.17661261	0.47435688	-1
37.841797	0.052775452	0.17550973	0.46685014	-1
38.085938	0.052084263	0.17528952	0.45955496	-1
38.330078	0.051406952	0.1742466	0.45629117	-1
38.574219	0.050742485	0.17186704	0.44543544	-1
38.818359	0.050091397	0.16953712	0.43864432	-1
39.0625	0.049452532	0.16725532	0.43201708	-1
39.306641	0.048825932	0.16502042	0.42554825	-1
39.550781	0.048211454	0.16283135	0.41923243	-1
39.794922	0.047608399	0.1606862	0.41306433	-1
40.039063	0.047016528	0.15858468	0.40703976	-1
40.283203	0.046436023	0.1573156	0.40115346	-1
40.527344	0.045866239	0.15711816	0.39540123	-1
40.771484	0.045306877	0.15681278	0.39035477	-1
41.015625	0.044757706	0.15481383	0.38990362	-1
41.259766	0.044218503	0.15285361	0.38664299	-1
41.503906	0.043689043	0.15093116	0.38126149	-1
41.748047	0.043169107	0.14904576	0.37599795	-1
41.992188	0.042323822	0.14719626	0.37084842	-1
42.236328	0.041993772	0.14544713	0.36580973	-1
42.480469	0.041664263	0.14526481	0.36087828	-1
42.724609	0.041077068	0.1450825	0.35605106	-1
42.96875	0.038799281	0.14400396	0.3513251	-1
43.212891	0.038354255	0.14227109	0.3466975	-1
43.457031	0.037916852	0.14057006	0.34216536	-1
43.701172	0.037486875	0.13890016	0.33772585	-1
43.945313	0.037064128	0.13781677	0.33337617	-1
44.189453	0.036648599	0.13764417	0.32911444	-1
44.433594	0.03637983	0.13747157	0.32493738	-1
44.677734	0.036332771	0.13610975	0.32103534	-1
44.921875	0.036285712	0.13453983	0.32065851	-1
45.166016	0.036238653	0.13307499	0.31904607	-1
45.410156	0.036191594	0.13290865	0.31510087	-1
45.654297	0.035977864	0.1327423	0.31123169	-1
45.898438	0.034273081	0.13196523	0.30743654	-1
46.142578	0.03476537	0.13048559	0.30371345	-1
46.386719	0.033911716	0.12903163	0.30006049	-1
46.630859	0.033465027	0.12828032	0.29647623	-1
46.875	0.033901253	0.12812014	0.2929585	-1
47.119141	0.032165953	0.12795996	0.28950539	-1
47.363281	0.031830363	0.12670787	0.28611604	-1
47.607422	0.031499698	0.12533428	0.28278791	-1
47.851563	0.030504265	0.12398336	0.27952031	-1
48.095703	0.030854081	0.12323464	0.27631118	-1
48.339844	0.029669336	0.12308105	0.2731591	-1
48.583984	0.030067998	0.12292747	0.27006284	-1
48.828125	0.028495728	0.12188015	0.2670212	-1
49.072266	0.028209197	0.12060094	0.26403261	-1
49.316406	0.027926678	0.11934212	0.26169242	-1
49.560547	0.027648884	0.11810326	0.26138205	-1
49.804688	0.027374937	0.11688395	0.26022484	-1
50.048828	0.027104996	0.11588073	0.25737737	-1
50.292969	0.026839334	0.11573672	0.25457808	-1
50.537109	0.026577343	0.11559271	0.25182578	-1
50.78125	-1	0.11506239	0.24911995	-1
51.025391	-1	0.11390434	0.24645887	-1
51.269531	-1	0.11276417	0.24384168	-1
51.513672	-1	0.11164128	0.24126767	-1
51.757813	-1	0.11053529	0.23873542	-1
52.001953	-1	0.10944581	0.23687179	-1
52.246094	-1	0.10837269	0.23659017	-1
52.490234	-1	0.10731573	0.23569405	-1
52.734375	-1	0.1062742	0.23327206	-1
52.978516	-1	0.10524794	0.23088833	-1
53.222656	-1	0.10423701	0.22854217	-1
53.466797	-1	0.10324046	0.22623306	-1
53.710938	-1	0.10225865	0.22395988	-1
53.955078	-1	0.10202647	0.22172189	-1
54.199219	-1	0.10190014	0.21951836	-1
54.443359	-1	0.10177382	0.21734859	-1
54.6875	-1	0.10094128	0.21521186	-1
54.931641	-1	0.10000358	0.21310746	-1
55.175781	-1	0.099078792	0.21103471	-1
55.419922	-1	0.098167338	0.208993	-1
55.664063	-1	0.097268217	0.20698194	-1
55.908203	-1	0.096381884	0.20500057	-1
56.152344	-1	0.095507681	0.20313373	-1
56.396484	-1	0.094645232	0.20289187	-1
56.640625	-1	0.093795029	0.20265001	-1
56.884766	-1	0.092956211	0.2009525	-1
57.128906	-1	0.092128584	0.19907482	-1
57.373047	-1	0.091312251	0.19722413	-1
57.617188	-1	0.090507003	0.19539974	-1
57.861328	-1	0.089712396	0.19360148	-1
58.105469	-1	0.088928266	0.1918285	-1
58.349609	-1	0.088154449	0.19008051	-1
58.59375	-1	0.087390956	0.18835707	-1
58.837891	-1	0.086637565	0.18665735	-1
59.082031	-1	0.08589396	0.1849815	-1
59.326172	-1	0.085585517	0.18443706	-1
59.570313	-1	0.085480417	0.18421744	-1
59.814453	-1	0.085375318	0.18331533	0.32566696
60.058594	-1	0.085058283	0.18169836	0.32261022
60.302734	-1	0.084343412	0.18010319	0.31959816
60.546875	-1	0.083637637	0.1785298	0.31663003
60.791016	-1	0.082940807	0.17697744	0.31370521
61.035156	-1	0.08225277	0.17544573	0.31082221
61.279297	-1	0.081573376	0.17393432	0.30878708
61.523438	-1	0.080902479	0.17244286	0.30843525
61.767578	-1	0.080239931	0.17097099	0.30680327
62.011719	-1	0.079585587	0.16951837	0.30403643
62.255859	-1	0.078939302	0.16808466	0.30130835
62.5	-1	0.078300934	0.16666952	0.29861882
62.744141	-1	0.07767034	0.16527261	0.29596655
62.988281	-1	0.077047381	0.16389359	0.2933509
63.232422	-1	0.076431916	0.16253213	0.29077122
63.476563	-1	0.07582413	0.16118802	0.28822704
63.720703	-1	0.075223639	0.15986112	0.28573931
63.964844	-1	0.074630265	0.15855086	0.28327887
64.208984	-1	0.074043875	0.15725692	0.28081844
64.453125	-1	0.073464334	0.15597898	0.27839045
64.697266	-1	0.072891942	0.15471726	0.27695347
64.941406	-1	0.07232626	0.15347105	0.27786732
65.185547	-1	0.071767065	0.15223997	0.27878117
65.429688	-1	0.071214229	0.15171224	0.27969503
65.673828	-1	0.070668268	0.15153227	0.28060888
65.917969	-1	0.070128443	0.15123888	0.28152273
66.162109	-1	0.069594627	0.15004479	0.28243659
66.40625	-1	0.069067261	0.1488654	0.28335044
66.650391	-1	0.068545852	0.14769978	0.28426429
66.894531	-1	0.06803011	0.14654855	0.28517815
67.138672	-1	0.06752066	0.14541063	0.286092
67.382813	-1	0.067016736	0.14428654	0.28496703
67.626953	-1	0.066518419	0.14317537	0.28263201
67.871094	-1	0.066025946	0.14207764	0.28032668
68.115234	-1	0.065538599	0.14099234	0.27806331
68.359375	-1	0.065057121	0.13992013	0.27580382
68.603516	-1	0.064580658	0.13886008	0.27358477
68.847656	-1	0.064109652	0.13781232	0.26833281
69.091797	-1	0.063643721	0.13677678	0.26922981
69.335938	-1	0.063182938	0.13575285	0.26709866
69.580078	-1	0.062727191	0.13474077	0.26498197
69.824219	-1	0.062276386	0.13374029	0.26289695
70.068359	-1	0.061830481	0.13306941	0.26083776
70.3125	-1	0.061389412	0.13302485	0.25880321
70.556641	-1	0.060953012	0.13298029	0.25679372
70.800781	-1	0.060521442	0.13293574	0.25480808
71.044922	-1	0.060094215	0.13289118	0.25284645
71.289063	-1	0.059796186	0.13284662	0.24903726
71.533203	-1	0.059724352	0.13280206	0.24570672
71.777344	-1	0.059652519	0.1327575	0.24384168
72.021484	-1	0.059580685	0.13271294	0.2430145
72.265625	-1	0.059421498	0.13266838	0.24273805
72.509766	-1	0.059010819	0.13204687	0.24155482
72.753906	-1	0.058604412	0.13167728	0.2397492
72.998047	-1	0.058202421	0.13152272	0.23796464
73.242188	-1	0.057804282	0.13136816	0.23620059
73.486328	-1	0.057410534	0.13048559	0.23445674
73.730469	-1	0.057020771	0.1295697	0.23273278
73.974609	-1	0.056634738	0.12866357	0.23102842
74.21875	-1	0.056253027	0.12826571	0.22934335
74.462891	-1	0.055875064	0.12811552	0.22767729
74.707031	-1	0.055500709	0.12796533	0.22602994
74.951172	-1	0.055130428	0.12719957	0.22440101
75.195313	-1	0.054763843	0.12632525	0.22279021
75.439453	-1	0.054400748	0.12546009	0.22119725
75.683594	-1	0.054041303	0.12460396	0.21962184
75.927734	-1	0.053685683	0.12375674	0.21806372
76.171875	-1	0.053333437	0.12324331	-1
76.416016	-1	0.052984531	0.12309948	-1
76.660156	-1	0.052639188	0.12295565	-1
76.904297	-1	0.052297387	0.12242327	-1
77.148438	-1	0.051958813	0.12160483	-1
77.392578	-1	0.051623433	0.1207947	-1
77.636719	-1	0.051291241	0.11999277	-1
77.880859	-1	0.050962606	0.11919907	-1
78.125	-1	0.050637055	0.11841336	-1
78.369141	-1	0.050314556	0.11763554	-1
78.613281	-1	0.049995079	0.11686547	-1
78.857422	-1	0.049678592	0.11610305	-1
79.101563	-1	0.049365324	0.11534816	-1
79.345703	-1	0.049055077	0.11460069	-1
79.589844	-1	0.048747713	0.11386053	-1
79.833984	-1	0.048443203	0.11312779	-1
80.078125	-1	0.048141516	0.11240232	-1
80.322266	-1	0.047842624	0.11168385	-1
80.566406	-1	0.047546497	0.11097227	-1
80.810547	-1	0.047253252	0.11029425	-1
81.054688	-1	0.046962803	0.11016651	-1
81.298828	-1	0.046675017	0.11003877	-1
81.542969	-1	0.046389863	0.10991102	-1
81.787109	-1	0.046107314	0.10924959	-1
82.03125	-1	0.045827342	0.10856675	-1
82.275391	-1	0.045549917	0.10789023	-1
82.519531	-1	0.045275012	0.10722029	-1
82.763672	-1	0.045002599	0.10655677	-1
83.007813	-1	0.04473265	0.10589928	-1
83.251953	-1	0.044465137	0.10524794	-1
83.496094	-1	0.044200033	0.10460296	-1
83.740234	-1	0.043937311	0.10396374	-1
83.984375	-1	0.043676943	0.10333045	-1
84.228516	-1	0.043418902	0.10270325	-1
84.472656	-1	0.043163161	0.10208154	-1
84.716797	-1	-1	0.10146575	-1
84.960938	-1	-1	0.10096856	-1
85.205078	-1	-1	0.10085238	-1
85.449219	-1	-1	0.10073621	-1
85.693359	-1	-1	0.10062003	-1
85.9375	-1	-1	0.10003861	-1
86.181641	-1	-1	0.099445701	-1
86.425781	-1	-1	0.098858444	-1
86.669922	-1	-1	0.098276242	-1
86.914063	-1	-1	0.09769933	-1
87.158203	-1	-1	0.097127556	-1
87.402344	-1	-1	0.096560789	-1
87.646484	-1	-1	0.095999164	-1
87.890625	-1	-1	0.095442346	-1
88.134766	-1	-1	0.094890592	-1
88.378906	-1	-1	0.094343527	-1
88.623047	-1	-1	0.093801372	-1
88.867188	-1	-1	0.093263866	-1
89.111328	-1	-1	0.092731041	-1
89.355469	-1	-1	0.092202904	-1
89.599609	-1	-1	0.091679142	-1
89.84375	-1	-1	0.091160185	-1
90.087891	-1	-1	0.090645284	-1
90.332031	-1	-1	0.090135259	-1
90.576172	-1	-1	0.089629277	-1
90.820313	-1	-1	0.089127683	-1
91.064453	-1	-1	0.088630436	-1
91.308594	-1	-1	0.088137067	-1
91.552734	-1	-1	0.087648324	-1
91.796875	-1	-1	0.087163435	-1
92.041016	-1	-1	0.08668251	-1
92.285156	-1	-1	0.086205923	-1
92.529297	-1	-1	0.085733043	-1
92.773438	-1	-1	0.085264107	-1
93.017578	-1	-1	0.084799281	-1
93.261719	-1	-1	0.084338063	-1
93.505859	-1	-1	0.083880623	-1
93.75	-1	-1	0.083427215	-1
93.994141	-1	-1	0.082977319	-1
94.238281	-1	-1	0.082800807	-1
94.482422	-1	-1	0.082706984	-1
94.726563	-1	-1	0.082613161	-1
94.970703	-1	-1	0.082487919	-1
95.214844	-1	-1	0.08204915	-1
95.458984	-1	-1	0.081613755	-1
95.703125	-1	-1	0.081181708	-1
95.947266	-1	-1	0.080753371	-1
96.191406	-1	-1	0.080328485	-1
96.435547	-1	-1	0.079906855	-1
96.679688	-1	-1	0.079488454	-1
96.923828	-1	-1	0.07907354	-1
97.167969	-1	-1	0.078662006	-1
97.412109	-1	-1	0.078253611	-1
97.65625	-1	-1	0.07784833	-1
97.900391	-1	-1	0.077446138	-1
98.144531	-1	-1	0.077047381	-1
98.388672	-1	-1	0.076651704	-1
98.632813	-1	-1	0.076259028	-1
98.876953	-1	-1	0.075869327	-1
99.121094	-1	-1	0.075482577	-1
99.365234	-1	-1	0.075098865	-1
99.609375	-1	-1	0.074718289	-1
99.853516	-1	-1	0.074340577	-1
100.09766	-1	-1	0.073965706	-1
100.3418	-1	-1	0.073593651	-1
100.58594	-1	-1	0.073224389	-1
100.83008	-1	-1	0.072857895	-1
101.07422	-1	-1	0.07249421	-1
101.31836	-1	-1	0.072133437	-1
101.5625	-1	-1	0.07177535	-1
101.80664	-1	-1	0.071419924	-1
102.05078	-1	-1	-1	-1
102.29492	-1	-1	-1	-1
102.53906	-1	-1	-1	-1
102.7832	-1	-1	-1	-1
103.02734	-1	-1	-1	-1
103.27148	-1	-1	-1	-1
103.51563	-1	-1	-1	-1
103.75977	-1	-1	-1	-1
104.00391	-1	-1	-1	-1
104.24805	-1	-1	-1	-1
104.49219	-1	-1	-1	-1
104.73633	-1	-1	-1	-1
104.98047	-1	-1	-1	-1
105.22461	-1	-1	-1	-1
105.46875	-1	-1	-1	-1
105.71289	-1	-1	-1	-1
105.95703	-1	-1	-1	-1
106.20117	-1	-1	-1	-1
106.44531	-1	-1	-1	-1
106.68945	-1	-1	-1	-1
106.93359	-1	-1	-1	-1
107.17773	-1	-1	-1	-1
107.42188	-1	-1	-1	-1
107.66602	-1	-1	-1	-1
107.91016	-1	-1	-1	-1
108.1543	-1	-1	-1	-1
108.39844	-1	-1	-1	-1
108.64258	-1	-1	-1	-1
108.88672	-1	-1	-1	-1
109.13086	-1	-1	-1	-1
109.375	-1	-1	-1	-1
109.61914	-1	-1	-1	-1
109.86328	-1	-1	-1	-1
110.10742	-1	-1	-1	-1
110.35156	-1	-1	-1	-1
110.5957	-1	-1	-1	-1
110.83984	-1	-1	-1	-1
111.08398	-1	-1	-1	-1
111.32813	-1	-1	-1	-1
111.57227	-1	-1	-1	-1
111.81641	-1	-1	-1	-1
112.06055	-1	-1	-1	-1
112.30469	-1	-1	-1	-1
112.54883	-1	-1	-1	-1
112.79297	-1	-1	-1	-1
113.03711	-1	-1	-1	-1
113.28125	-1	-1	-1	-1
113.52539	-1	-1	-1	-1
113.76953	-1	-1	-1	-1
114.01367	-1	-1	-1	-1
114.25781	-1	-1	-1	-1
114.50195	-1	-1	-1	-1
114.74609	-1	-1	-1	-1
114.99023	-1	-1	-1	-1
115.23438	-1	-1	-1	-1
115.47852	-1	-1	-1	-1
115.72266	-1	-1	-1	-1
115.9668	-1	-1	-1	-1
116.21094	-1	-1	-1	-1
116.45508	-1	-1	-1	-1
116.69922	-1	-1	-1	-1
116.94336	-1	-1	-1	-1
117.1875	-1	-1	-1	-1
117.43164	-1	-1	-1	-1
117.67578	-1	-1	-1	-1
117.91992	-1	-1	-1	-1
118.16406	-1	-1	-1	-1
118.4082	-1	-1	-1	-1
118.65234	-1	-1	-1	-1
118.89648	-1	-1	-1	-1
119.14063	-1	-1	-1	-1
119.38477	-1	-1	-1	-1
119.62891	-1	-1	-1	-1
119.87305	-1	-1	-1	-1
120.11719	-1	-1	-1	-1
120.36133	-1	-1	-1	-1
120.60547	-1	-1	-1	-1
120.84961	-1	-1	-1	-1
121.09375	-1	-1	-1	-1
121.33789	-1	-1	-1	-1
121.58203	-1	-1	-1	-1
121.82617	-1	-1	-1	-1
122.07031	-1	-1	-1	-1
122.31445	-1	-1	-1	-1
122.55859	-1	-1	-1	-1
122.80273	-1	-1	-1	-1
