30	4.8967494	-1	-1	-1	-1
32	4.8828364	-1	-1	-1	-1
34	4.8760538	-1	-1	-1	-1
36	4.8609761	-1	-1	-1	-1
38	4.8562087	-1	-1	-1	-1
40	4.8486735	-1	-1	-1	-1
42	4.8383164	-1	-1	-1	-1
44	4.8382096	-1	-1	-1	-1
46	4.8303861	-1	-1	-1	-1
48	4.8227904	-1	-1	-1	-1
50	4.8239132	-1	-1	-1	-1
52	4.8173508	-1	-1	-1	-1
54	4.8115334	-1	-1	-1	-1
56	4.8077232	5.0644475	-1	-1	-1
58	4.8075865	5.0401948	-1	-1	-1
60	4.8029112	5.0265067	-1	-1	-1
62	4.7986654	5.0119105	-1	-1	-1
64	4.7948083	4.9936355	-1	-1	-1
66	4.7927681	4.9771984	-1	-1	-1
68	-1	4.9727144	-1	-1	-1
70	-1	4.9584604	-1	-1	-1
72	-1	4.9454632	-1	-1	-1
74	-1	4.9335745	-1	-1	-1
76	-1	4.9226676	-1	-1	-1
78	-1	4.9200789	-1	-1	-1
80	-1	4.9108587	-1	-1	-1
82	-1	4.9019038	-1	-1	-1
84	-1	4.8936083	-1	-1	-1
86	-1	4.8859075	-1	-1	-1
88	-1	4.8787416	5.1401821	-1	-1
90	-1	4.8720604	5.1200793	-1	-1
92	-1	4.8658191	5.1024266	-1	-1
94	-1	4.8599783	5.0941866	-1	-1
96	-1	4.8545029	5.0776185	-1	-1
98	-1	4.8493616	5.0621833	-1	-1
100	-1	4.8445264	5.0479082	-1	-1
102	-1	4.8420295	5.0426497	-1	-1
104	-1	4.8400141	5.029651	-1	-1
106	-1	4.8357855	5.0174614	-1	-1
108	-1	4.8317868	5.0060087	-1	-1
110	-1	4.8280005	4.9955382	-1	-1
112	-1	4.824411	4.9918851	-1	-1
114	-1	4.821004	4.9820283	-1	-1
116	-1	4.8177663	4.9727171	-1	-1
118	-1	4.8146862	4.96391	-1	-1
120	-1	4.8117527	4.9555697	-1	-1
122	-1	4.8089561	4.9476624	5.169944	-1
124	-1	4.8062871	4.9401573	5.1538698	-1
126	-1	4.8037378	4.9368037	5.1469243	-1
128	-1	4.8013005	4.9313422	5.1322328	-1
130	-1	4.7989677	4.9247116	5.1183168	-1
132	-1	4.7967329	4.9183934	5.1051199	-1
134	-1	4.7945903	4.9123674	5.0960571	-1
136	-1	4.7925341	4.9066149	5.0875857	-1
138	-1	4.7905593	4.9011186	5.076015	-1
140	-1	4.7886612	4.8958629	5.0649979	-1
142	-1	4.7868353	4.8908331	5.0544981	-1
144	-1	4.7850775	4.8860156	5.044482	-1
146	-1	4.7833841	4.8813981	5.0408012	-1
148	-1	4.7817517	4.8769699	5.0314769	-1
150	-1	4.7801768	4.8727192	5.0225603	-1
152	-1	4.7786563	4.868636	5.014027	-1
154	-1	4.7771872	4.864711	5.0058541	-1
156	-1	4.775767	4.8609357	4.9980207	-1
158	-1	4.774393	4.857302	4.9905072	5.1705452
160	-1	4.7730631	4.8538024	4.9832955	5.1598796
162	-1	-1	4.8504299	4.9790162	5.1476773
164	-1	-1	4.8462469	4.9742378	5.1359891
166	-1	-1	4.8411931	4.9677104	5.1309062
168	-1	-1	4.8382036	4.9614306	5.1200023
170	-1	-1	4.8353489	4.9553848	5.1095131
