31.25	0.097272237	-1	-1	-1	-1	-1
31.494141	0.097229414	-1	-1	-1	-1	-1
31.738281	0.097186591	-1	-1	-1	-1	-1
31.982422	0.097143769	-1	-1	-1	-1	-1
32.226563	0.097100946	-1	-1	-1	-1	-1
32.470703	0.097058123	-1	-1	-1	-1	-1
32.714844	0.0970153	-1	-1	-1	-1	-1
32.958984	0.096744598	-1	-1	-1	-1	-1
33.203125	0.095288923	-1	-1	-1	-1	-1
33.447266	0.093866147	-1	-1	-1	-1	-1
33.691406	0.092475231	-1	-1	-1	-1	-1
33.935547	0.091115157	-1	-1	-1	-1	-1
34.179688	0.089785323	-1	-1	-1	-1	-1
34.423828	0.088484527	-1	-1	-1	-1	-1
34.667969	0.08721201	-1	-1	-1	-1	-1
34.912109	0.085966977	-1	-1	-1	-1	-1
35.15625	0.084748679	-1	-1	-1	-1	-1
35.400391	0.083556145	-1	-1	-1	-1	-1
35.644531	0.082388906	-1	-1	-1	-1	-1
35.888672	0.081246195	-1	-1	-1	-1	-1
36.132813	0.080127221	-1	-1	-1	-1	-1
36.376953	0.079031357	-1	-1	-1	-1	-1
36.621094	0.078611515	-1	-1	-1	-1	-1
36.865234	0.078576901	-1	-1	-1	-1	-1
37.109375	0.078542287	-1	-1	-1	-1	-1
37.353516	0.078507673	-1	-1	-1	-1	-1
37.597656	0.078473059	-1	-1	-1	-1	-1
37.841797	0.078438445	-1	-1	-1	-1	-1
38.085938	0.07840383	-1	-1	-1	-1	-1
38.330078	0.078369216	-1	-1	-1	-1	-1
38.574219	0.077454569	-1	-1	-1	-1	-1
38.818359	0.076462304	-1	-1	-1	-1	-1
39.0625	0.075489177	-1	-1	-1	-1	-1
39.306641	0.074534737	-1	-1	-1	-1	-1
39.550781	0.073598214	-1	-1	-1	-1	-1
39.794922	0.072679541	-1	-1	-1	-1	-1
40.039063	0.071777934	-1	-1	-1	-1	-1
40.283203	0.070893226	-1	-1	-1	-1	-1
40.527344	0.070024699	-1	-1	-1	-1	-1
40.771484	0.069172386	-1	-1	-1	-1	-1
41.015625	0.068335461	-1	-1	-1	-1	-1
41.259766	0.067513702	-1	-1	-1	-1	-1
41.503906	0.066706946	-1	-1	-1	-1	-1
41.748047	0.066517704	-1	-1	-1	-1	-1
41.992188	0.06648846	-1	-1	-1	-1	-1
42.236328	0.066459217	-1	0.68002607	-1	-1	-1
42.480469	0.066429973	-1	0.67069981	-1	-1	-1
42.724609	0.066400729	-1	0.66157529	-1	-1	-1
42.96875	0.066371485	-1	0.65264614	-1	-1	-1
43.212891	0.066342242	-1	0.64390681	-1	-1	-1
43.457031	0.066312998	-1	0.6353515	-1	-1	-1
43.701172	0.066021679	-1	0.62697487	-1	-1	-1
43.945313	0.065276678	-1	0.61877166	-1	-1	-1
44.189453	0.064544274	-1	0.61073725	-1	-1	-1
44.433594	0.063824183	-1	0.60286635	-1	-1	-1
44.677734	0.063116124	-1	0.59515454	-1	-1	-1
44.921875	0.062419872	-1	0.58759745	-1	-1	-1
45.166016	0.061735228	-1	0.5801908	-1	-1	-1
45.410156	0.061061837	-1	0.57293034	-1	-1	-1
45.654297	0.060399431	-1	0.5658119	-1	-1	-1
45.898438	0.059747745	-1	0.55883204	-1	-1	-1
46.142578	0.059106517	-1	0.55198669	-1	-1	-1
46.386719	0.05863593	-1	0.54706774	-1	-1	-1
46.630859	0.058610219	-1	0.54685442	-1	-1	-1
46.875	0.058584508	-1	0.54664109	-1	-1	-1
47.119141	0.058558797	-1	0.54537633	-1	-1	-1
47.363281	0.058533086	-1	0.53888964	-1	-1	-1
47.607422	0.058507375	-1	0.53252333	-1	-1	-1
47.851563	0.058481663	-1	0.52627456	-1	-1	-1
48.095703	0.058455952	-1	0.52014002	-1	-1	-1
48.339844	0.058430241	-1	0.51411719	-1	-1	-1
48.583984	0.058258867	-1	0.50820296	-1	-1	-1
48.828125	0.05766824	-1	0.50239473	-1	-1	-1
49.072266	0.057086641	-1	0.49668988	-1	-1	-1
49.316406	0.05651384	-1	0.49191432	-1	-1	-1
49.560547	0.055949652	-1	0.49172042	-1	-1	-1
49.804688	0.0553939	-1	0.49152652	-1	-1	-1
50.048828	0.054846492	-1	0.49133262	-1	-1	-1
50.292969	0.054307028	-1	0.48650516	-1	-1	-1
50.537109	0.053775784	-1	0.48116212	-1	-1	-1
50.78125	0.053252145	-1	0.47591054	-1	-1	-1
51.025391	0.052736179	-1	0.47074791	-1	-1	-1
51.269531	0.052227832	-1	0.46567227	-1	-1	-1
51.513672	0.051726709	-1	0.46068168	-1	-1	-1
51.757813	0.051232714	-1	0.45577417	-1	-1	-1
52.001953	0.050746037	-1	0.45094786	-1	-1	-1
52.246094	0.050266213	-1	0.44620087	-1	-1	-1
52.490234	0.04979313	-1	0.44153132	-1	-1	-1
52.734375	0.049709358	-1	0.43693739	-1	-1	-1
52.978516	0.049687632	-1	0.43676154	-1	-1	-1
53.222656	0.049665905	-1	0.43658751	-1	-1	-1
53.466797	0.049644179	-1	0.43641348	-1	-1	-1
53.710938	0.049622452	-1	0.43391614	-1	-1	-1
53.955078	0.049600726	-1	0.42951226	-1	-1	-1
54.199219	0.049578999	-1	0.42517748	-1	-1	-1
54.443359	0.049557273	-1	0.42091041	-1	-1	-1
54.6875	0.049535546	-1	0.41670964	-1	-1	-1
54.931641	0.049500763	-1	0.41257379	-1	-1	-1
55.175781	0.049057668	-1	0.40850151	-1	-1	-1
55.419922	0.048620507	-1	0.40449144	-1	-1	-1
55.664063	0.048189179	-1	0.40054225	-1	-1	-1
55.908203	0.047763583	-1	0.3966526	-1	-1	-1
56.152344	0.04734362	-1	0.3928212	-1	-1	-1
56.396484	0.046929189	-1	0.38904723	-1	-1	-1
56.640625	0.046520194	-1	0.38704427	-1	-1	-1
56.884766	0.046116537	-1	0.38688869	-1	-1	-1
57.128906	0.045718122	-1	0.38673312	-1	-1	-1
57.373047	0.045324854	-1	0.38657755	-1	-1	-1
57.617188	0.04493668	-1	0.38357274	-1	-1	-1
57.861328	0.044553577	-1	0.37998927	-1	-1	-1
58.105469	0.044175362	-1	0.37645737	-1	-1	-1
58.349609	0.043801942	-1	0.37297611	-1	-1	-1
58.59375	0.043433227	-1	0.36954467	-1	-1	-1
58.837891	0.043069126	-1	0.36616189	-1	-1	-1
59.082031	0.042709548	-1	0.36282683	-1	-1	-1
59.326172	0.042354615	-1	0.35953858	-1	-1	-1
59.570313	0.042004128	-1	0.35629623	-1	-1	-1
59.814453	0.041657922	-1	0.35309899	-1	-1	-1
60.058594	0.04131591	-1	0.34994602	-1	-1	-1
60.302734	0.040978181	-1	0.34683635	-1	-1	-1
60.546875	0.04093727	-1	0.34376909	-1	-1	-1
60.791016	0.040919467	-1	0.34074381	-1	-1	-1
61.035156	0.040901664	-1	0.33775937	-1	-1	-1
61.279297	0.040883861	-1	0.33481519	-1	-1	-1
61.523438	0.040866058	-1	0.33191045	-1	-1	-1
61.767578	0.040848254	-1	0.33136551	-1	-1	-1
62.011719	0.040830451	-1	0.33123105	-1	-1	-1
62.255859	0.040812648	-1	0.3310966	-1	-1	-1
62.5	0.040794845	-1	0.33096214	-1	-1	-1
62.744141	0.040777042	-1	0.32841747	-1	-1	-1
62.988281	0.040750853	-1	0.32563897	-1	-1	-1
63.232422	0.04043332	-1	0.32289679	-1	-1	-1
63.476563	0.040119384	-1	0.32019005	-1	-1	-1
63.720703	0.039808994	-1	0.31751815	-1	-1	-1
63.964844	0.039502441	-1	0.31488049	-1	-1	-1
64.208984	0.039199206	-1	0.31227649	-1	-1	-1
64.453125	0.03889962	-1	0.30970557	-1	-1	-1
64.697266	0.038603399	-1	0.30716716	-1	-1	-1
64.941406	0.038310525	-1	0.30466067	-1	-1	-1
65.185547	0.038021087	-1	0.30218556	-1	-1	-1
65.429688	0.037734763	-1	0.29974124	-1	-1	-1
65.673828	0.037451882	-1	0.29732736	-1	-1	-1
65.917969	0.037171948	-1	0.29494337	-1	-1	-1
66.162109	0.036895401	-1	0.29258858	-1	-1	-1
66.40625	0.0366217	-1	0.29026256	-1	-1	-1
66.650391	0.036351268	-1	0.28796509	-1	-1	-1
66.894531	0.036083644	-1	0.28569527	-1	-1	-1
67.138672	0.03581911	-1	0.28345309	-1	-1	-1
67.382813	0.03555741	-1	0.28123767	-1	-1	-1
67.626953	0.035298563	-1	0.27930254	-1	-1	-1
67.871094	0.035042635	-1	0.27918838	-1	-1	-1
68.115234	0.034789266	-1	0.27907421	-1	-1	-1
68.359375	0.034538961	-1	0.27896004	-1	-1	-1
68.603516	0.034291142	-1	0.27884588	-1	-1	-1
68.847656	0.034046037	-1	0.27707331	-1	-1	-1
69.091797	0.033805537	-1	0.27496479	-1	-1	-1
69.335938	0.033568999	-1	0.27288097	-1	-1	-1
69.580078	0.033332462	-1	0.27082137	-1	-1	-1
69.824219	0.033095925	-1	0.26878549	-1	-1	-1
70.068359	0.032859388	-1	0.26677299	-1	-1	-1
70.3125	0.032629353	-1	0.26478354	-1	-1	-1
70.556641	0.032401916	-1	0.26281686	-1	-1	-1
70.800781	0.03250197	-1	0.26087257	-1	-1	-1
71.044922	0.032764011	-1	0.25895026	-1	-1	-1
71.289063	0.033026052	-1	0.2570496	-1	-1	-1
71.533203	0.033288093	-1	0.25517027	-1	-1	-1
71.777344	0.033550135	-1	0.25331193	-1	0.80949168	-1
72.021484	0.033646499	-1	0.25147426	-1	0.80271376	-1
72.265625	0.033417367	-1	0.249657	-1	0.79602632	-1
72.509766	0.033190503	-1	0.24785989	-1	0.78942793	-1
72.753906	0.032967066	-1	0.24608253	-1	0.78291665	-1
72.998047	0.032747628	-1	0.24432461	-1	0.77649121	-1
73.242188	0.03252819	-1	0.24258581	-1	0.77014971	-1
73.486328	0.032308752	-1	0.24086587	-1	0.76389067	-1
73.730469	0.032090859	-1	0.23916477	-1	0.75771265	-1
73.974609	0.031877493	-1	0.23764202	-1	0.75161419	-1
74.21875	0.031666177	-1	0.23754442	-1	0.74559387	-1
74.462891	0.031456985	-1	0.23744682	-1	0.73965027	-1
74.707031	0.03125001	-1	0.23734922	-1	0.73378198	-1
74.951172	0.031045013	-1	0.23725162	-1	0.7279876	-1
75.195313	0.030841976	-1	0.23648089	-1	0.72507644	-1
75.439453	0.030640877	-1	0.23485025	-1	0.7248099	-1
75.683594	0.030441795	-1	0.23323689	-1	0.72454335	-1
75.927734	0.030244761	-1	0.23164041	-1	0.72045601	-1
76.171875	0.030049597	-1	0.23006058	-1	0.71487638	-1
76.416016	0.029856282	-1	0.22849725	-1	0.70936545	-1
76.660156	0.029664798	-1	0.22695009	-1	0.70392188	-1
76.904297	0.029475126	-1	0.2254189	-1	0.69854443	-1
77.148438	0.029287273	-1	0.22390356	-1	0.69323223	-1
77.392578	0.02910135	-1	0.22240354	-1	0.68798405	-1
77.636719	0.028917172	-1	0.22091914	-1	0.68279876	-1
77.880859	0.028734719	-1	0.2194497	0.42681199	0.67767533	-1
78.125	0.028553974	-1	0.21799505	0.42382265	0.67261274	-1
78.369141	0.028374918	-1	0.21655536	0.42086581	0.67196064	-1
78.613281	0.028197532	-1	0.21513005	0.41794098	0.67171118	-1
78.857422	0.028021798	-1	0.21371895	0.41151507	0.67140998	-1
79.101563	0.027847698	-1	0.21232197	0.40579396	0.66646379	-1
79.345703	0.027817325	-1	0.21093906	0.40095129	0.66157529	-1
79.589844	0.027805397	-1	0.20956981	0.40221768	0.65674342	-1
79.833984	0.027793469	-1	0.20821407	0.39436319	0.65196719	-1
80.078125	0.027781542	-1	0.20687166	0.39169106	0.64724602	-1
80.322266	0.027769614	-1	0.20554242	0.38904723	0.64257873	-1
80.566406	0.027757686	-1	0.20422618	0.38643083	0.6379646	-1
80.810547	0.027745758	-1	0.20292285	0.38384169	0.63340271	-1
81.054688	0.02773383	-1	0.20167404	0.38127938	0.62889237	-1
81.298828	0.027721902	-1	0.20159099	0.37874349	0.62443252	-1
81.542969	0.027709975	-1	0.20150794	0.37623368	0.62002267	-1
81.787109	0.027698047	-1	0.20142489	0.37374962	0.61566191	-1
82.03125	0.027686119	-1	0.20134185	0.37129072	0.61134941	-1
82.275391	0.027674191	-1	0.2012588	0.3688584	0.60822785	-1
82.519531	0.027592901	-1	0.20004983	0.36644794	0.60799951	-1
82.763672	0.027429097	-1	0.19880464	0.36406298	0.60777117	-1
83.007813	0.027266749	-1	0.19757125	0.36170223	0.60658161	-1
83.251953	0.027105843	-1	0.19634952	0.35936504	0.60240455	-1
83.496094	0.02694636	-1	0.19513928	0.35705109	0.59827276	-1
83.740234	0.026788284	-1	0.19394038	0.35476009	0.59418555	-1
83.984375	0.026631599	-1	0.19275268	0.35249177	0.59014225	-1
84.228516	0.026476288	-1	0.19157601	0.35024595	0.58614217	-1
84.472656	0.026322336	-1	0.19041024	0.34802218	0.58218475	-1
84.716797	0.026169725	-1	0.18925534	0.34582016	0.57826943	-1
84.960938	0.02601844	-1	0.18811117	0.34363961	0.5743954	-1
85.205078	0.025868464	-1	0.18697747	0.34148024	0.57056199	-1
85.449219	0.025719783	-1	0.18585409	0.33934179	0.56676901	-1
85.693359	0.025572379	-1	0.1847409	0.33722395	0.56301544	-1
85.9375	0.025426238	-1	0.1836381	0.33670574	0.55930093	-1
86.181641	0.025281344	-1	0.18254521	0.33657174	0.55562485	-1
86.425781	0.025137681	-1	0.18146209	0.33643775	0.55198669	-1
86.669922	0.024995233	-1	0.18038886	0.33630375	0.54838578	-1
86.914063	0.024853987	-1	0.17932531	0.33459977	0.54761812	-1
87.158203	0.024713952	-1	0.17827114	0.33254909	0.54741036	-1
87.402344	0.024575174	-1	0.17722653	0.33051793	0.54720259	-1
87.646484	0.024437557	-1	0.17619121	0.32850584	0.54488146	-1
87.890625	0.024301088	-1	0.17516491	0.32651256	0.54138263	-1
88.134766	0.024165752	-1	0.17414797	0.32453781	0.53791892	-1
88.378906	0.024031533	-1	0.17313976	0.32258154	0.53449003	-1
88.623047	0.023898416	-1	0.17214061	0.32064348	0.5310954	-1
88.867188	0.023766389	-1	0.17115008	0.31872321	0.52773449	-1
89.111328	0.023635435	-1	0.17016829	0.31682065	0.52440685	-1
89.355469	0.02350554	-1	0.16927467	0.31493568	0.52111203	-1
89.599609	0.023376769	-1	0.16920491	0.31306777	0.51784959	-1
89.84375	0.023249133	-1	0.16913515	0.31121708	0.5146191	-1
90.087891	0.023122519	-1	0.16906539	0.30938311	0.51142012	-1
90.332031	0.022996914	-1	0.16899563	0.30756578	0.50825222	-1
90.576172	0.022872305	-1	0.16892587	0.30576487	0.50511497	-1
90.820313	0.022748676	-1	0.16839043	0.30398014	0.50200794	-1
91.064453	0.022626015	-1	0.16744582	0.30232453	0.49893072	-1
91.308594	0.022504408	-1	0.16650924	0.30220379	0.49588314	-1
91.552734	0.022383868	-1	0.16558071	0.30208306	0.49286458	-1
91.796875	0.022264261	-1	0.16465983	0.30196232	0.49181374	-1
92.041016	0.022145572	-1	0.16374702	0.30184158	0.49162548	-1
92.285156	0.022027789	-1	0.16284172	0.30034944	0.49143721	-1
92.529297	0.021910898	-1	0.16194398	0.29863122	0.49034616	-1
92.773438	0.021795054	-1	0.16105392	0.29692803	0.48740461	-1
93.017578	0.021680172	-1	0.16017114	0.2952396	0.48449068	-1
93.261719	0.02156615	-1	0.15929569	0.29356621	0.48160395	-1
93.505859	0.021491375	-1	0.15842767	0.29190725	0.47874388	-1
93.75	0.021482267	-1	0.1575667	0.29026256	0.47591054	-1
93.994141	0.02147316	-1	0.15671272	0.28863225	0.47310307	-1
94.238281	0.021464052	-1	0.15586601	0.28701602	0.47032169	-1
94.482422	0.021454945	-1	0.15502616	0.2854136	0.46756557	-1
94.726563	0.021445837	-1	0.15419311	0.28382485	0.46483475	-1
94.970703	0.02143673	-1	0.15336677	0.28224968	0.46212873	-1
95.214844	0.021427622	-1	0.15254734	0.28068805	0.45944709	-1
95.458984	0.021418514	-1	0.15173453	0.27913965	0.45678995	0.698693
95.703125	0.021409407	-1	0.15092824	0.27760431	0.4541566	0.69440723
95.947266	0.021400299	-1	0.1501284	0.2760819	0.45154677	0.69016311
96.191406	0.021391192	-1	0.14933494	0.27457229	0.44896039	0.68596003
96.435547	0.021382084	-1	0.14854795	0.27307532	0.44639711	0.68179768
96.679688	0.021372977	-1	0.14776729	0.27159087	0.44385653	0.67767533
96.923828	0.021363869	-1	0.14699282	0.27011878	0.4413384	0.6735923
97.167969	0.021354761	-1	0.14622449	0.26865894	0.43884245	0.66954844
97.412109	0.021257102	-1	0.14546223	0.26721119	0.43636844	0.66554287
97.65625	0.021150341	-1	0.14470597	0.26577541	0.43391614	0.66157529
97.900391	0.021044304	-1	0.14395567	0.26435145	0.4314853	0.65764506
98.144531	0.020939029	-1	0.14321126	0.26293918	0.4290756	0.65375186
98.388672	0.020834751	-1	0.14247269	0.26153848	0.42675242	0.64989491
98.632813	0.020731167	-1	0.14173989	0.2601492	0.42658752	0.64607418
98.876953	0.020628263	-1	0.14101897	0.25989771	0.42642262	0.64228883
99.121094	0.020526111	-1	0.14096094	0.25979349	0.42625773	0.63853841
99.365234	0.020424904	-1	0.14090291	0.25968928	0.42517748	0.63482272
99.609375	0.020324349	-1	0.14084488	0.25958507	0.42284172	0.63114118
99.853516	0.020224435	-1	0.14078684	0.25906847	0.42052588	0.6274933
100.09766	0.020125342	-1	0.14072881	0.25771337	0.41822971	0.62387865
100.3418	0.020027063	-1	0.14067078	0.2563691	0.41595298	0.62029684
100.58594	0.019929395	-1	0.14003595	0.25503553	0.41369544	0.61731627
100.83008	0.019832328	-1	0.13933186	0.25371253	0.41145698	0.61708772
101.07422	0.019736232	-1	0.13863314	0.25239999	0.40923738	0.61685917
101.31836	0.019640739	-1	0.13793973	0.25109795	0.40703629	0.61626051
101.5625	0.019545819	-1	0.13725158	0.24980623	0.40485348	0.6127717
101.80664	0.019451687	-1	0.13656863	0.24852462	0.40268881	0.60931402
102.05078	0.0193583	-1	0.13589082	0.24725297	0.40054225	0.60588708
102.29492	0.019265457	-1	0.13521811	0.24599138	0.3984133	0.6024905
102.53906	0.019173263	-1	0.13455043	0.24473969	0.39630177	0.59912389
102.7832	0.019081911	-1	0.13388773	0.24349763	0.39420784	0.59578686
103.02734	0.018991077	-1	0.13322997	0.24226518	0.39213088	0.59247918
103.27148	0.018900793	-1	0.13257707	0.24104245	0.39007087	0.58920047
103.51563	0.01881141	-1	0.13192904	0.239829	0.38802771	0.58595023
103.75977	0.018722516	-1	0.13128591	0.23862489	0.38600092	0.58272811
104.00391	0.018634116	-1	0.13064752	0.23743016	0.38399079	0.57953396
104.24805	0.018546634	-1	0.1300138	0.23624437	0.38199656	0.57636737
104.49219	0.018459614	-1	0.1293847	0.23506783	0.38001867	0.57322782
104.73633	0.018373072	-1	0.12876018	0.23390014	0.37805632	0.57011533
104.98047	0.018287424	-1	0.12814017	0.2327413	0.37610995	0.5670293
105.22461	0.018202212	-1	0.12752481	0.23159132	0.37417884	0.5639695
105.46875	0.018117502	-1	0.12691396	0.23044986	0.37226321	0.56093569
105.71289	0.018033624	-1	0.12630748	0.22931722	0.37036269	0.55792742
105.95703	0.017950156	-1	0.12570534	0.22819282	0.36847706	0.55510927
106.20117	0.017867251	-1	0.12510747	0.22707712	0.36660649	0.55490173
106.44531	0.017785078	-1	0.12451409	0.22596949	0.36475044	0.55469419
106.68945	0.01770329	-1	0.12392495	0.22487036	0.36290888	0.55448666
106.93359	0.017622165	-1	0.12333996	0.22377918	0.36178758	0.55198669
107.17773	0.017541635	-1	0.12275905	0.22269625	0.36164662	0.54907347
107.42188	0.017461465	-1	0.12218245	0.22162122	0.36150566	0.54618456
107.66602	0.017382094	-1	0.12160995	0.22055412	0.3613647	0.54331936
107.91016	0.017303144	-1	0.12104141	0.22013703	0.36039665	0.54047766
108.1543	0.01722464	-1	0.12047683	0.22004861	0.35860373	0.53765946
108.39844	0.017146888	-1	0.11991646	0.21996019	0.35682466	0.53486421
108.64258	0.017069457	-1	0.11935991	0.21987177	0.35505931	0.53209166
108.88672	0.016992669	-1	0.11880714	0.21978335	0.35330739	0.52934158
109.13086	0.0169164	-1	0.11825847	0.21903262	0.35156877	0.52661391
109.375	0.01684046	-1	0.11771356	0.21799505	0.34984332	0.52390825
109.61914	0.016765331	-1	0.1171723	0.21696526	0.34813093	0.52122432
109.86328	0.016690485	-1	0.11663503	0.21594273	0.34643162	0.5185619
110.10742	0.016616224	-1	0.11650181	0.21492747	0.34474508	0.51592075
110.35156	0.016542483	-1	0.11645403	0.21391972	0.34307119	0.51330065
110.5957	0.016469052	-1	0.11640624	0.21291904	0.34140982	0.51070136
110.83984	0.016396395	-1	0.11635846	0.21192539	0.33976086	0.50812267
111.08398	0.016323984	-1	0.11631067	0.21093906	0.33812417	0.50556434
111.32813	0.016252194	-1	0.11626289	0.20995965	0.33649964	0.50302615
111.57227	0.016180833	-1	0.11619476	0.20898707	0.33488714	0.50050788
111.81641	0.016109853	-1	0.11567141	0.20802137	0.33328656	0.49800931
112.06055	0.016039521	-1	0.11515152	0.20706264	0.33169777	0.4963268
112.30469	0.0159694	-1	0.11463508	0.20611056	0.33012066	0.49613963
112.54883	0.015900024	-1	0.11412234	0.2051651	0.3285551	0.49595246
112.79297	0.015830898	-1	0.11361284	0.20422618	0.32700098	0.49576529
113.03711	0.015762315	-1	0.113107	0.203294	0.32545818	0.49343732
113.28125	0.015694165	-1	0.11260443	0.20236829	0.32392658	0.49101031
113.52539	0.015626369	-1	0.11210525	0.20144895	0.32240606	0.48860191
113.76953	0.015559174	-1	0.11160949	0.20053594	0.32089651	0.48621189
114.01367	0.015492159	-1	0.11111689	0.1996292	0.31939791	0.48384026
114.25781	0.015425902	-1	0.11062779	0.1987287	0.31791015	0.4814867
114.50195	0.015359792	-1	0.11014167	0.19783454	0.31643303	0.47915091
114.74609	0.015294321	-1	0.10965911	0.19694648	0.31496644	0.47683271
114.99023	0.015229116	-1	0.10917945	0.19606447	0.31351027	0.47453226
115.23438	0.015164407	-1	0.10870322	0.19518846	0.3120644	0.47224898
115.47852	0.015100088	-1	0.10822989	0.1943184	0.31062896	0.46998271
115.72266	0.015036136	-1	0.10775989	0.19345424	0.30920367	0.46773366
115.9668	0.015010535	-1	0.10729277	0.19259592	0.30778836	0.4655012
116.21094	0.015004292	-1	0.10682892	0.1917434	0.30735611	0.4632854
116.45508	0.014998048	-1	0.10636787	0.19089662	0.30723573	0.46108607
116.69922	0.014991804	-1	0.10591008	0.19005554	0.30711536	0.45890288
116.94336	0.01498556	-1	0.10545498	0.18922011	0.30699498	0.45673598
117.1875	0.014979317	-1	0.10500316	0.18839029	0.30624646	0.4545848
117.43164	0.014973073	-1	0.10455397	0.18756602	0.30486314	0.45244963
117.67578	0.014966829	-1	0.10410793	0.18674724	0.30348965	0.45032986
117.91992	0.014960585	-1	0.10366459	0.1859339	0.3021256	0.44822574
118.16406	0.014954342	-1	0.1032242	0.18512594	0.30077083	0.44613679
118.4082	0.014948098	-1	0.10278661	0.1846992	0.29942561	0.44406302
118.65234	0.014941854	-1	0.10235175	0.18462506	0.29808957	0.44200431
118.89648	0.01493561	-1	0.10191982	0.18455091	0.29676253	0.43996025
119.14063	0.014929367	-1	0.10149042	0.18447677	0.29544486	0.43793118
119.38477	0.014923123	-1	0.10106402	0.18440262	0.29413597	0.43591651
119.62891	0.014916879	-1	0.10064016	0.18428298	0.29283607	0.43391614
119.87305	0.014910635	-1	0.100219	0.18349393	0.29154501	0.4332147
120.11719	0.014904392	-1	0.099800596	0.18271002	0.29026256	0.43304998
120.36133	0.014898148	-1	0.09938463	0.18193124	0.28898899	0.43288525
120.60547	0.014849031	-1	0.098971522	0.18115755	0.28772373	0.43259961
120.84961	0.014788729	-1	0.098560898	0.18038886	0.2864673	0.43063636
121.09375	0.014729031	-1	0.098152738	0.17962513	0.285219	0.42868686
121.33789	0.014669442	-1	0.097747371	0.17886631	0.28397932	0.42675102
121.58203	0.01461048	-1	0.097344359	0.17811235	0.28274764	0.42482898
121.82617	0.014551599	-1	0.096943852	0.17736321	0.28152444	0.42292031
122.07031	0.014493356	-1	0.09654598	0.17661885	0.28030907	0.42102492
122.31445	0.014435178	-1	0.096150417	0.17587921	0.27910205	0.41914267
122.55859	0.014377636	-1	0.09575733	0.17514426	0.27790277	0.41727345
122.80273	0.014320154	-1	0.095366793	0.17441412	0.27671156	0.41541735
123.04688	0.014263298	-1	0.094978518	0.17368861	0.2755281	0.41357404
123.29102	0.014206507	-1	0.094881395	0.17296765	0.27435238	0.41174339
123.53516	0.014150319	-1	0.094842716	0.1722512	0.27318448	0.4099253
123.7793	0.014094214	-1	0.094804038	0.17153923	0.27202399	0.40811966
124.02344	0.014038678	-1	0.094765359	0.17083168	0.2708713	0.40632635
124.26758	0.013983253	-1	0.09472668	0.17012876	0.269726	0.40454526
124.51172	0.013928352	-1	0.094688002	0.16943021	0.268588	0.40277628
124.75586	0.013873602	-1	0.094649323	0.16873595	0.26745761	0.4010193
125	0.01381932	-1	0.094526076	0.16804596	0.26633437	0.39927421
125.24414	0.013765239	-1	0.09414812	0.16736024	0.26521827	0.3975409
125.48828	0.013711561	-1	0.093772333	0.16667896	0.26410957	0.39581926
125.73242	0.013658143	-1	0.093398949	0.16600183	0.26300785	0.39410918
125.97656	0.013605052	-1	0.09302784	0.16532879	0.26191306	0.39241055
126.2207	0.013552293	-1	0.092658855	0.16465983	0.26082546	0.39072328
126.46484	0.013499773	-1	0.092291983	0.16399522	0.25974474	0.38904723
