20.019531	-1	-1	-1	-1	-1
20.507813	-1	-1	-1	-1	-1
20.996094	-1	-1	-1	-1	-1
21.484375	-1	-1	-1	-1	-1
21.972656	-1	-1	-1	-1	-1
22.460938	-1	-1	-1	-1	-1
22.949219	-1	-1	-1	-1	-1
23.4375	-1	-1	-1	-1	-1
23.925781	-1	-1	-1	-1	-1
24.414063	-1	-1	-1	-1	-1
24.902344	-1	-1	-1	-1	-1
25.390625	-1	-1	-1	-1	-1
25.878906	-1	-1	-1	-1	-1
26.367188	-1	-1	-1	-1	-1
26.855469	-1	-1	-1	-1	-1
27.34375	-1	-1	-1	-1	-1
27.832031	-1	-1	-1	-1	-1
28.320313	-1	-1	-1	-1	-1
28.808594	-1	-1	-1	-1	-1
29.296875	-1	-1	-1	-1	-1
29.785156	-1	-1	-1	-1	-1
30.273438	4.8792041	-1	-1	-1	-1
30.761719	4.8743228	-1	-1	-1	-1
31.25	4.8696965	-1	-1	-1	-1
31.738281	4.8652663	-1	-1	-1	-1
32.226563	4.8642531	-1	-1	-1	-1
32.714844	4.8679171	-1	-1	-1	-1
33.203125	4.8686819	-1	-1	-1	-1
33.691406	4.8645671	-1	-1	-1	-1
34.179688	4.8606059	-1	-1	-1	-1
34.667969	4.8568351	-1	-1	-1	-1
35.15625	4.853458	-1	-1	-1	-1
35.644531	4.8534502	-1	-1	-1	-1
36.132813	4.8534424	-1	-1	-1	-1
36.621094	4.8534346	-1	-1	-1	-1
37.109375	4.8534267	-1	-1	-1	-1
37.597656	4.8534189	-1	-1	-1	-1
38.085938	4.8534111	-1	-1	-1	-1
38.574219	4.8534033	-1	-1	-1	-1
39.0625	4.8533955	-1	-1	-1	-1
39.550781	4.8533877	-1	-1	-1	-1
40.039063	4.8533799	-1	-1	-1	-1
40.527344	4.8533721	-1	-1	-1	-1
41.015625	4.8533643	-1	-1	-1	-1
41.503906	4.8533565	-1	-1	-1	-1
41.992188	4.8533487	-1	-1	-1	-1
42.480469	4.8533409	-1	-1	-1	-1
42.96875	4.8532286	-1	-1	-1	-1
43.457031	4.8503933	-1	-1	-1	-1
43.945313	4.8476567	-1	-1	-1	-1
44.433594	4.8450142	-1	-1	-1	-1
44.921875	4.8424614	-1	-1	-1	-1
45.410156	4.8399945	-1	-1	-1	-1
45.898438	4.8376094	-1	-1	-1	-1
46.386719	4.8353025	-1	-1	-1	-1
46.875	4.8330706	-1	-1	-1	-1
47.363281	4.8309102	-1	-1	-1	-1
47.851563	4.8288184	-1	-1	-1	-1
48.339844	4.8267922	-1	-1	-1	-1
48.828125	4.824829	-1	-1	-1	-1
49.316406	4.822926	-1	-1	-1	-1
49.804688	4.8210809	-1	-1	-1	-1
50.292969	4.8192913	-1	-1	-1	-1
50.78125	4.817555	-1	-1	-1	-1
51.269531	4.8158698	-1	-1	-1	-1
51.757813	4.8142338	-1	-1	-1	-1
52.246094	4.812645	-1	-1	-1	-1
52.734375	4.8111017	-1	-1	-1	-1
53.222656	4.8096021	-1	-1	-1	-1
53.710938	4.8081445	-1	-1	-1	-1
54.199219	4.8076698	-1	-1	-1	-1
54.6875	4.8076502	-1	-1	-1	-1
55.175781	4.8076306	5.0450815	-1	-1	-1
