380	 1496.574000 1486.085353 1468.030388 1441.937815 1408.059674 1372.860264 1695.378591 1681.535639 
378	 1496.543045 1485.956623 1467.728167 1441.382526 1407.209969 1372.378948 1695.373996 1682.017736 
376	 1496.511655 1485.826680 1467.422144 1440.819837 1406.351306 1371.996359 1695.326700 1682.302172 
374	 1496.479861 1485.694841 1467.111647 1440.249158 1405.483162 1371.736402 1695.231531 1682.416671 
372	 1496.447615 1485.560817 1466.796332 1439.669982 1404.605643 1371.631115 1695.079579 1682.372066 
370	 1496.414927 1485.424988 1466.476486 1439.082602 1403.718886 1371.723650 1694.856702 1682.165806 
368	 1496.381801 1485.287006 1466.151765 1438.486585 1402.823088 1372.073510 1694.537969 1681.779936 
366	 1496.348211 1485.147525 1465.822713 1437.882355 1401.918677 1372.765445 1694.084644 1681.180955 
364	 1496.314153 1485.005722 1465.488523 1437.269128 1401.005418 1373.924599 1693.428230 1680.309777 
362	 1496.279615 1484.861959 1465.149367 1436.647073 1400.083822 1375.745948 1692.450119 1679.073780 
360	 1496.244582 1484.716006 1464.805132 1436.015946 1399.154130 1378.552271 1690.925504 1677.322711 
358	 1496.209059 1484.568113 1464.455814 1435.375622 1398.216824 1382.923413 1688.394014 1674.809710 
356	 1496.173047 1484.417724 1464.101037 1434.725898 1397.272141 1390.023962 1683.805593 1671.115010 
354	 1496.136495 1484.265327 1463.740979 1434.066687 1396.320746 1402.575795 1674.432599 1665.498156 
352	 1496.099436 1484.110500 1463.375304 1433.397684 1395.363205 1428.282575 1652.158645 1656.605274 
350	 1496.061831 1483.953541 1463.004106 1432.718903 1394.400279 1491.424276 1594.102918 1641.941367 
348	 1496.023699 1483.794177 1462.627223 1432.030150 1393.432699 1618.083053 1498.395727 1617.273050 
346	 1495.984999 1483.632255 1462.244327 1431.331125 1392.461534 1683.076626 1489.455411 1578.066689 
344	 1495.945739 1483.467992 1461.855641 1430.621844 1391.487948 1673.661128 1559.302103 1529.428872 
342	 1495.905906 1483.301177 1461.460758 1429.902037 1390.513167 1677.170021 1616.436658 1496.543766 
340	 1495.865465 1483.131807 1461.059720 1429.171604 1389.538821 1687.026927 1641.645872 1497.762080 
338	 1495.824434 1482.959835 1460.652259 1428.430320 1388.566681 1691.753618 1654.170849 1523.551756 
336	 1495.782810 1482.785146 1460.238388 1427.678091 1387.598910 1693.746473 1664.143238 1558.727311 
334	 1495.740531 1482.607786 1459.817850 1426.914692 1386.637999 1694.776674 1671.857148 1591.547612 
332	 1495.697631 1482.427590 1459.390569 1426.140020 1385.686927 1695.394873 1676.979208 1615.715221 
330	 1495.654089 1482.244600 1458.956427 1425.353878 1384.749205 1695.799383 1680.252390 1632.282055 
